时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
806.5,0.023,0.013,0.026,10.095,6.423,-0.016,0,6,30,6,0
807,0.03,0.008,0.03,7.675,8.874,-0.034,0,6,30,6,0
807.5,0.034,0,0.033,4.907,10.885,-0.05,0,6,30,6,0
808,0.034,-0.009,0.034,2.082,12.297,-0.063,0,6,30,6,0
808.5,0.03,-0.017,0.034,-0.457,13.006,-0.072,0,6,30,6,0
809,0.023,-0.023,0.031,-2.666,12.905,-0.075,0,6,30,6,0
809.5,0.014,-0.024,0.027,-4.657,11.936,-0.074,0,6,30,6,0
810,0.006,-0.021,0.021,-6.129,10.177,-0.067,0,6,30,6,0
810.5,0,-0.015,0.014,-6.901,7.738,-0.055,0,6,30,6,0
811,-0.002,-0.006,0.006,-7.097,4.743,-0.039,0,6,30,6,0
811.5,0.001,0.003,-0.003,-6.99,1.342,-0.021,0,6,30,6,0
812,0.009,0.009,-0.012,-6.771,-2.266,0,0,6,30,6,0
812.5,0.019,0.011,-0.021,-6.356,-5.827,0.02,0,6,30,6,0
813,0.029,0.008,-0.029,-5.774,-9.115,0.039,0,6,30,6,0
813.5,0.037,0,-0.036,-5.001,-11.908,0.055,0,6,30,6,0
814,0.041,-0.011,-0.041,-4.066,-14.025,0.069,0,6,30,6,0
814.5,0.039,-0.022,-0.043,-3.101,-15.344,0.078,0,6,30,6,0
815,0.032,-0.032,-0.044,-2.4,-15.823,0.081,0,6,30,6,0
815.5,0.022,-0.038,-0.042,-1.879,-15.405,0.08,0,6,30,6,0
816,0.01,-0.038,-0.039,-1.539,-14.13,0.074,0,6,30,6,0
816.5,0,-0.034,-0.033,-1.193,-12.05,0.063,0,6,30,6,0
817,-0.007,-0.025,-0.025,-0.856,-9.309,0.049,0,6,30,6,0
817.5,-0.009,-0.015,-0.017,-0.862,-6.14,0.032,0,6,30,6,0
818,-0.006,-0.006,-0.008,-1.2,-2.741,0.013,0,6,30,6,0
818.5,0,0,0,-1.812,0.667,-0.007,0,6,30,6,0
819,0.008,0.002,0.008,-2.602,3.868,-0.026,0,6,30,6,0
819.5,0.015,0,0.014,-3.37,6.676,-0.043,0,6,30,6,0
820,0.02,-0.005,0.02,-3.975,8.925,-0.056,0,6,30,6,0
820.5,0.021,-0.012,0.024,-4.313,10.485,-0.065,0,6,30,6,0
821,0.019,-0.019,0.026,-4.33,11.279,-0.069,0,6,30,6,0
821.5,0.014,-0.024,0.026,-3.741,11.329,-0.069,0,6,30,6,0
822,0.007,-0.025,0.025,-2.705,10.633,-0.063,0,6,30,6,0
822.5,0,-0.024,0.023,-1.264,9.29,-0.053,0,6,30,6,0
823,-0.005,-0.02,0.02,0.416,7.413,-0.04,0,6,30,6,0
823.5,-0.008,-0.014,0.015,2.021,5.131,-0.024,0,6,30,6,0
824,-0.007,-0.007,0.009,2.918,2.535,-0.008,0,6,30,6,0
824.5,-0.002,-0.001,0.002,2.753,-0.236,0.006,0,6,30,6,0
825,0.006,0.002,-0.006,1.577,-3.007,0.019,0,6,30,6,0
825.5,0.015,0,-0.015,-0.296,-5.6,0.03,0,6,30,6,0
826,0.022,-0.006,-0.022,-1.837,-7.741,0.039,0,6,30,6,0
826.5,0.024,-0.014,-0.027,-2.504,-9.283,0.046,0,6,30,6,0
827,0.021,-0.021,-0.029,-2.312,-10.168,0.051,0,6,30,6,0
827.5,0.015,-0.026,-0.029,-1.465,-10.373,0.054,0,6,30,6,0
828,0.007,-0.026,-0.026,-0.361,-9.937,0.053,0,6,30,6,0
828.5,0,-0.024,-0.023,0.602,-8.927,0.05,0,6,30,6,0
829,-0.005,-0.018,-0.018,1.176,-7.424,0.043,0,6,30,6,0
829.5,-0.007,-0.012,-0.013,1.619,-5.466,0.033,0,6,30,6,0
830,-0.005,-0.005,-0.006,2.11,-3.149,0.021,0,6,30,6,0
830.5,0.001,0,0.001,2.56,-0.627,0.008,0,6,30,6,0
831,0.008,0.002,0.008,2.776,1.921,-0.005,0,6,30,6,0
831.5,0.015,0,0.014,2.82,4.357,-0.018,0,6,30,6,0
832,0.02,-0.005,0.02,2.791,6.547,-0.03,0,6,30,6,0
832.5,0.022,-0.013,0.024,2.647,8.351,-0.04,0,6,30,6,0
833,0.02,-0.02,0.028,2.4,9.663,-0.048,0,6,30,6,0
833.5,0.015,-0.026,0.029,1.76,10.35,-0.053,0,6,30,6,0
834,0.007,-0.028,0.028,0.734,10.37,-0.055,0,6,30,6,0
834.5,0,-0.026,0.025,-0.438,9.744,-0.054,0,6,30,6,0
835,-0.006,-0.021,0.021,-1.444,8.536,-0.049,0,6,30,6,0
835.5,-0.008,-0.014,0.016,-2.029,6.845,-0.041,0,6,30,6,0
836,-0.008,-0.008,0.011,-1.825,4.834,-0.03,0,6,30,6,0
836.5,-0.006,-0.003,0.006,-0.742,2.656,-0.016,0,6,30,6,0
837,-0.002,0,0.002,0.677,0.392,-0.001,0,6,30,6,0
837.5,0.003,0,-0.003,2.05,-1.823,0.014,0,6,30,6,0
838,0.007,-0.002,-0.007,3.167,-3.841,0.027,0,6,30,6,0
838.5,0.01,-0.006,-0.011,3.878,-5.534,0.037,0,6,30,6,0
839,0.01,-0.01,-0.014,3.986,-6.821,0.045,0,6,30,6,0
839.5,0.009,-0.015,-0.017,3.276,-7.668,0.048,0,6,30,6,0
840,0.005,-0.019,-0.019,1.912,-8.028,0.047,0,6,30,6,0
840.5,0,-0.021,-0.02,0.493,-7.834,0.044,0,6,30,6,0
841,-0.005,-0.019,-0.019,-0.671,-7.117,0.037,0,6,30,6,0
841.5,-0.009,-0.015,-0.017,-1.412,-5.938,0.03,0,6,30,6,0
842,-0.01,-0.01,-0.013,-1.669,-4.393,0.021,0,6,30,6,0
842.5,-0.007,-0.004,-0.008,-1.151,-2.533,0.012,0,6,30,6,0
843,-0.001,0,-0.001,0.235,-0.448,0.003,0,6,30,6,0
843.5,0.007,0,0.006,2.119,1.711,-0.005,0,6,30,6,0
844,0.013,-0.004,0.013,3.883,3.77,-0.013,0,6,30,6,0
844.5,0.017,-0.01,0.019,5.168,5.608,-0.021,0,6,30,6,0
845,0.017,-0.017,0.024,5.625,7.093,-0.028,0,6,30,6,0
845.5,0.013,-0.023,0.026,5.052,8.118,-0.035,0,6,30,6,0
846,0.007,-0.026,0.026,3.437,8.602,-0.04,0,6,30,6,0
846.5,0,-0.024,0.024,1.303,8.562,-0.044,0,6,30,6,0
847,-0.005,-0.02,0.02,-0.7,8.045,-0.045,0,6,30,6,0
847.5,-0.009,-0.015,0.017,-2.096,7.105,-0.043,0,6,30,6,0
848,-0.009,-0.009,0.012,-3.058,5.728,-0.037,0,6,30,6,0
848.5,-0.007,-0.004,0.007,-3.529,4.006,-0.028,0,6,30,6,0
849,-0.002,-0.001,0.002,-3.349,2.067,-0.018,0,6,30,6,0
849.5,0.002,0,-0.002,-2.606,0.029,-0.005,0,6,30,6,0
850,0.007,-0.002,-0.007,-1.821,-2.044,0.008,0,6,30,6,0
850.5,0.011,-0.006,-0.012,-1.379,-4.054,0.019,0,6,30,6,0
851,0.012,-0.012,-0.016,-1.137,-5.833,0.03,0,6,30,6,0
851.5,0.01,-0.018,-0.02,-0.914,-7.244,0.038,0,6,30,6,0
852,0.006,-0.022,-0.022,-0.731,-8.21,0.043,0,6,30,6,0
852.5,0,-0.024,-0.023,-0.641,-8.683,0.046,0,6,30,6,0
853,-0.006,-0.023,-0.023,-0.235,-8.567,0.046,0,6,30,6,0
853.5,-0.01,-0.018,-0.02,0.48,-7.88,0.044,0,6,30,6,0
854,-0.012,-0.012,-0.016,1.339,-6.679,0.039,0,6,30,6,0
854.5,-0.01,-0.006,-0.011,2.059,-5.07,0.031,0,6,30,6,0
855,-0.006,-0.002,-0.006,2.437,-3.17,0.022,0,6,30,6,0
855.5,0,0,0,2.644,-1.059,0.011,0,6,30,6,0
856,0.005,-0.001,0.005,2.738,1.136,-0.001,0,6,30,6,0
856.5,0.01,-0.006,0.011,2.663,3.269,-0.013,0,6,30,6,0
857,0.012,-0.012,0.016,2.676,5.256,-0.024,0,6,30,6,0
857.5,0.011,-0.019,0.021,2.675,6.95,-0.033,0,6,30,6,0
858,0.006,-0.024,0.024,2.708,8.267,-0.04,0,6,30,6,0
858.5,0,-0.027,0.026,2.562,9.093,-0.045,0,6,30,6,0
859,-0.007,-0.026,0.026,2.06,9.355,-0.047,0,6,30,6,0
859.5,-0.013,-0.023,0.025,1.616,9.113,-0.046,0,6,30,6,0
860,-0.017,-0.017,0.023,1.492,8.412,-0.043,0,6,30,6,0
860.5,-0.018,-0.01,0.02,1.107,7.194,-0.037,0,6,30,6,0
861,-0.015,-0.004,0.015,0.374,5.534,-0.029,0,6,30,6,0
861.5,-0.009,0,0.009,-0.602,3.536,-0.02,0,6,30,6,0
862,-0.002,0.001,0.002,-1.314,1.388,-0.01,0,6,30,6,0
862.5,0.003,-0.002,-0.004,-1.62,-0.781,0.001,0,6,30,6,0
863,0.006,-0.006,-0.009,-1.361,-2.812,0.013,0,6,30,6,0
863.5,0.007,-0.011,-0.013,-0.585,-4.583,0.024,0,6,30,6,0
864,0.004,-0.015,-0.015,0.573,-5.983,0.034,0,6,30,6,0
864.5,0,-0.017,-0.017,1.715,-6.964,0.041,0,6,30,6,0
865,-0.005,-0.017,-0.017,2.703,-7.451,0.046,0,6,30,6,0
865.5,-0.008,-0.015,-0.016,3.417,-7.418,0.047,0,6,30,6,0
866,-0.011,-0.011,-0.015,3.718,-6.882,0.044,0,6,30,6,0
866.5,-0.011,-0.006,-0.012,3.685,-5.864,0.039,0,6,30,6,0
867,-0.009,-0.002,-0.009,2.973,-4.51,0.03,0,6,30,6,0
867.5,-0.007,0,-0.006,1.471,-2.95,0.019,0,6,30,6,0
868,-0.003,0.001,-0.003,-0.021,-1.191,0.006,0,6,30,6,0
868.5,0.001,0,0.001,-0.952,0.684,-0.006,0,6,30,6,0
869,0.004,-0.004,0.005,-1.363,2.516,-0.016,0,6,30,6,0
869.5,0.005,-0.008,0.009,-1.554,4.133,-0.025,0,6,30,6,0
870,0.003,-0.013,0.013,-1.556,5.44,-0.033,0,6,30,6,0
870.5,0,-0.016,0.015,-1.439,6.352,-0.037,0,6,30,6,0
871,-0.004,-0.016,0.016,-1.546,6.763,-0.04,0,6,30,6,0
871.5,-0.008,-0.014,0.015,-2.295,6.587,-0.04,0,6,30,6,0
872,-0.009,-0.009,0.012,-3.417,5.879,-0.038,0,6,30,6,0
872.5,-0.007,-0.004,0.008,-4.531,4.714,-0.034,0,6,30,6,0
873,-0.003,-0.001,0.003,-5.365,3.18,-0.027,0,6,30,6,0
873.5,0.002,0,-0.002,-5.747,1.383,-0.018,0,6,30,6,0
874,0.007,-0.002,-0.007,-5.772,-0.588,-0.008,0,6,30,6,0
874.5,0.011,-0.006,-0.012,-5.493,-2.61,0.004,0,6,30,6,0
875,0.012,-0.012,-0.017,-5.08,-4.576,0.015,0,6,30,6,0
875.5,0.011,-0.019,-0.021,-5.022,-6.437,0.025,0,6,30,6,0
876,0.007,-0.026,-0.026,-5.522,-8.104,0.034,0,6,30,6,0
876.5,0,-0.032,-0.031,-6.319,-9.451,0.039,0,6,30,6,0
877,-0.009,-0.034,-0.034,-7.117,-10.384,0.043,0,6,30,6,0
877.5,-0.019,-0.032,-0.036,-7.977,-10.897,0.044,0,6,30,6,0
878,-0.027,-0.027,-0.037,-8.871,-10.986,0.043,0,6,30,6,0
878.5,-0.033,-0.019,-0.036,-9.287,-10.59,0.04,0,6,30,6,0
879,-0.033,-0.009,-0.033,-8.293,-9.595,0.036,0,6,30,6,0
879.5,-0.028,0,-0.027,-6.072,-8.088,0.032,0,6,30,6,0
880,-0.019,0.005,-0.019,-3.228,-6.192,0.028,0,6,30,6,0
880.5,-0.01,0.006,-0.011,-0.342,-4.028,0.021,0,6,30,6,0
881,-0.002,0.002,-0.003,2.112,-1.719,0.013,0,6,30,6,0
881.5,0.003,-0.005,0.005,3.876,0.622,0.004,0,6,30,6,0
882,0.003,-0.012,0.012,4.753,2.867,-0.007,0,6,30,6,0
882.5,0,-0.018,0.017,4.79,4.91,-0.018,0,6,30,6,0
883,-0.006,-0.021,0.021,4.135,6.645,-0.028,0,6,30,6,0
883.5,-0.012,-0.021,0.024,3.174,8.011,-0.038,0,6,30,6,0
884,-0.019,-0.019,0.026,2.289,8.959,-0.044,0,6,30,6,0
884.5,-0.023,-0.014,0.026,1.584,9.422,-0.048,0,6,30,6,0
885,-0.026,-0.007,0.026,1.52,9.45,-0.048,0,6,30,6,0
885.5,-0.026,0,0.025,1.983,9.017,-0.045,0,6,30,6,0
886,-0.024,0.006,0.024,2.925,8.181,-0.039,0,6,30,6,0
886.5,-0.019,0.011,0.022,3.739,6.922,-0.031,0,6,30,6,0
887,-0.013,0.013,0.018,4.113,5.315,-0.021,0,6,30,6,0
887.5,-0.007,0.012,0.013,4.09,3.486,-0.011,0,6,30,6,0
888,-0.002,0.007,0.007,3.721,1.553,-0.001,0,6,30,6,0
888.5,0,0.002,0.002,3.005,-0.377,0.008,0,6,30,6,0
889,-0.001,-0.004,-0.004,2.045,-2.192,0.016,0,6,30,6,0
889.5,-0.005,-0.008,-0.009,1.098,-3.77,0.023,0,6,30,6,0
890,-0.009,-0.009,-0.013,0.476,-4.998,0.028,0,6,30,6,0
890.5,-0.013,-0.008,-0.015,0.577,-5.757,0.032,0,6,30,6,0
891,-0.014,-0.004,-0.015,1.408,-6.01,0.035,0,6,30,6,0
891.5,-0.013,0,-0.013,2.515,-5.8,0.036,0,6,30,6,0
892,-0.01,0.003,-0.01,3.697,-5.136,0.035,0,6,30,6,0
892.5,-0.006,0.004,-0.007,4.398,-4.134,0.031,0,6,30,6,0
893,-0.002,0.002,-0.003,4.515,-2.847,0.024,0,6,30,6,0
893.5,0,0,0,4.052,-1.365,0.015,0,6,30,6,0
894,0.001,-0.003,0.003,2.804,0.156,0.004,0,6,30,6,0
894.5,0,-0.005,0.005,1.095,1.643,-0.007,0,6,30,6,0
895,-0.002,-0.006,0.006,-1.275,2.894,-0.018,0,6,30,6,0
895.5,-0.003,-0.006,0.006,-4.032,3.819,-0.028,0,6,30,6,0
896,-0.004,-0.004,0.005,-6.67,4.36,-0.036,0,6,30,6,0
896.5,-0.003,-0.002,0.004,-8.672,4.495,-0.041,0,6,30,6,0
897,-0.002,-0.001,0.002,-9.689,4.222,-0.041,0,6,30,6,0
897.5,0,0,0,-9.694,3.542,-0.038,0,6,30,6,0
898,0.002,0,-0.002,-8.883,2.483,-0.03,0,6,30,6,0
898.5,0.004,-0.002,-0.004,-7.595,1.096,-0.02,0,6,30,6,0
899,0.005,-0.005,-0.006,-5.777,-0.46,-0.008,0,6,30,6,0
899.5,0.005,-0.008,-0.009,-3.734,-2.085,0.004,0,6,30,6,0
900,0.003,-0.011,-0.011,-1.27,-3.562,0.017,0,6,30,6,0
900.5,0,-0.012,-0.011,1.285,-4.795,0.028,0,6,30,6,0
901,-0.003,-0.012,-0.012,3.655,-5.669,0.038,0,6,30,6,0
901.5,-0.006,-0.01,-0.011,5.676,-6.094,0.044,0,6,30,6,0
902,-0.007,-0.007,-0.01,6.817,-6.088,0.046,0,6,30,6,0
902.5,-0.007,-0.004,-0.008,7.616,-5.519,0.044,0,6,30,6,0
903,-0.004,-0.001,-0.004,8.201,-4.413,0.039,0,6,30,6,0
903.5,0,0,0,8.515,-2.843,0.032,0,6,30,6,0
904,0.005,-0.001,0.005,7.942,-1.023,0.021,0,6,30,6,0
904.5,0.007,-0.004,0.008,6.461,0.918,0.007,0,6,30,6,0
905,0.009,-0.009,0.012,4.803,2.933,-0.007,0,6,30,6,0
905.5,0.008,-0.014,0.016,3.264,4.873,-0.02,0,6,30,6,0
906,0.005,-0.019,0.019,2.228,6.644,-0.032,0,6,30,6,0
906.5,0,-0.024,0.023,1.656,8.094,-0.041,0,6,30,6,0
907,-0.007,-0.025,0.025,1.517,9.126,-0.047,0,6,30,6,0
907.5,-0.014,-0.024,0.027,1.515,9.631,-0.049,0,6,30,6,0
908,-0.019,-0.019,0.026,1.45,9.564,-0.049,0,6,30,6,0
908.5,-0.021,-0.012,0.024,0.748,8.836,-0.047,0,6,30,6,0
909,-0.019,-0.005,0.019,-0.546,7.505,-0.042,0,6,30,6,0
909.5,-0.014,0,0.013,-1.847,5.722,-0.035,0,6,30,6,0
910,-0.007,0.002,0.007,-3.009,3.575,-0.025,0,6,30,6,0
910.5,0,0,0,-3.869,1.203,-0.014,0,6,30,6,0
911,0.005,-0.005,-0.007,-4.274,-1.245,-0.001,0,6,30,6,0
911.5,0.006,-0.011,-0.012,-3.586,-3.506,0.012,0,6,30,6,0
912,0.004,-0.016,-0.016,-1.763,-5.424,0.026,0,6,30,6,0
912.5,0,-0.019,-0.018,0.191,-7.003,0.038,0,6,30,6,0
913,-0.005,-0.02,-0.02,1.716,-8.162,0.048,0,6,30,6,0
913.5,-0.011,-0.019,-0.021,2.616,-8.824,0.053,0,6,30,6,0
914,-0.015,-0.015,-0.021,2.772,-8.957,0.054,0,6,30,6,0
914.5,-0.018,-0.011,-0.02,2.288,-8.545,0.051,0,6,30,6,0
915,-0.019,-0.005,-0.019,1.179,-7.65,0.044,0,6,30,6,0
915.5,-0.017,0,-0.017,-0.292,-6.329,0.034,0,6,30,6,0
916,-0.014,0.004,-0.014,-1.634,-4.64,0.022,0,6,30,6,0
916.5,-0.008,0.005,-0.009,-2.558,-2.695,0.01,0,6,30,6,0
917,-0.003,0.003,-0.005,-3.134,-0.664,-0.002,0,6,30,6,0
917.5,0,0,0,-3.361,1.316,-0.014,0,6,30,6,0
918,0.001,-0.006,0.006,-3.043,3.157,-0.023,0,6,30,6,0
918.5,0,-0.011,0.011,-1.897,4.81,-0.03,0,6,30,6,0
919,-0.004,-0.016,0.016,-0.031,6.194,-0.034,0,6,30,6,0
919.5,-0.011,-0.019,0.021,2.193,7.234,-0.035,0,6,30,6,0
920,-0.018,-0.018,0.025,4.619,7.928,-0.034,0,6,30,6,0
920.5,-0.025,-0.014,0.028,6.555,8.191,-0.032,0,6,30,6,0
921,-0.027,-0.007,0.028,7.243,7.952,-0.03,0,6,30,6,0
921.5,-0.026,0,0.025,6.67,7.261,-0.027,0,6,30,6,0
922,-0.021,0.006,0.021,5.021,6.168,-0.024,0,6,30,6,0
922.5,-0.014,0.008,0.015,2.787,4.773,-0.021,0,6,30,6,0
923,-0.007,0.007,0.009,0.929,3.258,-0.016,0,6,30,6,0
923.5,-0.002,0.004,0.005,-0.038,1.733,-0.009,0,6,30,6,0
924,0,0.001,0.001,0.092,0.303,-0.001,0,6,30,6,0
924.5,0,-0.002,-0.001,1.164,-0.964,0.007,0,6,30,6,0
925,-0.001,-0.002,-0.002,3.268,-1.926,0.017,0,6,30,6,0
925.5,-0.001,-0.001,-0.002,5.655,-2.597,0.025,0,6,30,6,0
926,-0.001,-0.001,-0.001,7.353,-3.021,0.03,0,6,30,6,0
926.5,-0.001,-0.001,-0.001,7.891,-3.194,0.032,0,6,30,6,0
927,-0.002,-0.001,-0.002,6.999,-3.15,0.03,0,6,30,6,0
927.5,-0.003,0,-0.003,4.833,-2.904,0.025,0,6,30,6,0
928,-0.004,0.001,-0.004,2.171,-2.42,0.017,0,6,30,6,0
928.5,-0.004,0.002,-0.004,0.061,-1.648,0.009,0,6,30,6,0
929,-0.002,0.002,-0.003,-1.21,-0.678,0.001,0,6,30,6,0
929.5,0,0,0,-1.48,0.426,-0.005,0,6,30,6,0
930,0.001,-0.004,0.004,-0.729,1.593,-0.01,0,6,30,6,0
930.5,0,-0.008,0.007,0.375,2.661,-0.014,0,6,30,6,0
931,-0.003,-0.01,0.01,1.238,3.515,-0.017,0,6,30,6,0
931.5,-0.006,-0.011,0.012,1.55,4.087,-0.019,0,6,30,6,0
932,-0.009,-0.009,0.013,1.375,4.371,-0.021,0,6,30,6,0
932.5,-0.01,-0.006,0.012,0.391,4.279,-0.023,0,6,30,6,0
933,-0.009,-0.002,0.009,-1.199,3.838,-0.023,0,6,30,6,0
933.5,-0.006,0,0.006,-2.9,3.107,-0.022,0,6,30,6,0
934,-0.002,0.001,0.002,-3.799,2.241,-0.019,0,6,30,6,0
934.5,-0.001,0,0.001,-3.019,1.415,-0.013,0,6,30,6,0
935,-0.001,0.001,0.001,-0.585,0.696,-0.005,0,6,30,6,0
935.5,-0.002,0.003,0.003,2.962,0.125,0.005,0,6,30,6,0
936,-0.001,0.005,0.005,6.811,-0.278,0.014,0,6,30,6,0
936.5,0,0.008,0.008,10.244,-0.48,0.022,0,6,30,6,0
937,0.003,0.011,0.011,13.064,-0.391,0.027,0,6,30,6,0
937.5,0.007,0.012,0.013,14.755,-0.037,0.028,0,6,30,6,0
938,0.011,0.011,0.015,15.053,0.562,0.025,0,6,30,6,0
938.5,0.015,0.009,0.017,14.172,1.401,0.019,0,6,30,6,0
939,0.018,0.005,0.018,12.48,2.442,0.01,0,6,30,6,0
939.5,0.02,0,0.019,10.583,3.658,0,0,6,30,6,0
940,0.021,-0.006,0.022,9.132,5.013,-0.01,0,6,30,6,0
940.5,0.022,-0.013,0.025,8.511,6.434,-0.019,0,6,30,6,0
941,0.021,-0.021,0.029,8.8,7.828,-0.026,0,6,30,6,0
941.5,0.017,-0.029,0.032,9.363,9.012,-0.031,0,6,30,6,0
942,0.009,-0.034,0.035,9.509,9.829,-0.035,0,6,30,6,0
942.5,0,-0.036,0.035,9.041,10.216,-0.038,0,6,30,6,0
943,-0.009,-0.034,0.034,7.824,10.116,-0.04,0,6,30,6,0
943.5,-0.016,-0.027,0.03,5.912,9.512,-0.041,0,6,30,6,0
944,-0.019,-0.019,0.026,3.659,8.45,-0.039,0,6,30,6,0
944.5,-0.017,-0.01,0.019,0.99,6.906,-0.036,0,6,30,6,0
945,-0.012,-0.003,0.012,-1.626,4.992,-0.03,0,6,30,6,0
945.5,-0.004,0,0.004,-3.68,2.832,-0.022,0,6,30,6,0
946,0.003,-0.001,-0.003,-4.875,0.551,-0.012,0,6,30,6,0
946.5,0.008,-0.005,-0.009,-5.097,-1.72,0,0,6,30,6,0
947,0.01,-0.01,-0.014,-4.479,-3.863,0.013,0,6,30,6,0
947.5,0.009,-0.016,-0.018,-3.276,-5.764,0.025,0,6,30,6,0
948,0.006,-0.021,-0.021,-1.739,-7.306,0.036,0,6,30,6,0
948.5,0,-0.023,-0.022,-0.162,-8.398,0.045,0,6,30,6,0
949,-0.006,-0.022,-0.022,1.192,-8.975,0.051,0,6,30,6,0
949.5,-0.011,-0.02,-0.022,1.948,-9.037,0.053,0,6,30,6,0
950,-0.015,-0.015,-0.021,2.049,-8.574,0.05,0,6,30,6,0
950.5,-0.016,-0.009,-0.018,1.772,-7.58,0.045,0,6,30,6,0
951,-0.015,-0.004,-0.015,1.073,-6.16,0.036,0,6,30,6,0
951.5,-0.012,0,-0.012,0.042,-4.415,0.024,0,6,30,6,0
952,-0.007,0.002,-0.007,-1.087,-2.457,0.011,0,6,30,6,0
952.5,-0.002,0.001,-0.002,-1.678,-0.335,-0.001,0,6,30,6,0
953,0.002,-0.002,0.003,-1.525,1.822,-0.013,0,6,30,6,0
953.5,0.005,-0.009,0.01,-0.661,3.885,-0.022,0,6,30,6,0
954,0.004,-0.016,0.016,0.684,5.724,-0.03,0,6,30,6,0
954.5,0,-0.021,0.02,1.83,7.157,-0.035,0,6,30,6,0
955,-0.006,-0.024,0.024,2.625,8.129,-0.039,0,6,30,6,0
955.5,-0.013,-0.022,0.025,2.757,8.553,-0.041,0,6,30,6,0
956,-0.018,-0.018,0.024,2.218,8.421,-0.042,0,6,30,6,0
956.5,-0.019,-0.011,0.021,1.168,7.756,-0.04,0,6,30,6,0
957,-0.017,-0.005,0.017,-0.342,6.578,-0.036,0,6,30,6,0
957.5,-0.011,0,0.011,-2.111,4.955,-0.031,0,6,30,6,0
958,-0.004,0.001,0.004,-4.032,2.955,-0.024,0,6,30,6,0
958.5,0.003,-0.002,-0.003,-5.608,0.738,-0.015,0,6,30,6,0
959,0.007,-0.007,-0.01,-6.242,-1.503,-0.004,0,6,30,6,0
959.5,0.008,-0.013,-0.015,-5.764,-3.622,0.009,0,6,30,6,0
960,0.005,-0.019,-0.019,-4.932,-5.606,0.021,0,6,30,6,0
960.5,0,-0.023,-0.023,-3.802,-7.291,0.032,0,6,30,6,0
961,-0.007,-0.025,-0.025,-2.457,-8.562,0.042,0,6,30,6,0
961.5,-0.013,-0.023,-0.026,-1.225,-9.362,0.049,0,6,30,6,0
962,-0.019,-0.019,-0.025,-0.122,-9.608,0.052,0,6,30,6,0
962.5,-0.021,-0.012,-0.024,0.555,-9.322,0.052,0,6,30,6,0
963,-0.022,-0.006,-0.022,0.803,-8.509,0.048,0,6,30,6,0
963.5,-0.02,0,-0.019,0.151,-7.317,0.04,0,6,30,6,0
964,-0.017,0.004,-0.017,-1.501,-5.862,0.029,0,6,30,6,0
964.5,-0.013,0.007,-0.014,-3.558,-4.191,0.016,0,6,30,6,0
965,-0.008,0.008,-0.011,-5.485,-2.402,0.003,0,6,30,6,0
965.5,-0.004,0.007,-0.008,-6.672,-0.563,-0.01,0,6,30,6,0
966,-0.001,0.004,-0.004,-7.468,1.098,-0.02,0,6,30,6,0
966.5,0,0.001,-0.001,-7.852,2.485,-0.028,0,6,30,6,0
967,-0.001,-0.002,0.002,-7.883,3.494,-0.034,0,6,30,6,0
967.5,-0.002,-0.004,0.004,-7.172,4.151,-0.036,0,6,30,6,0
968,-0.004,-0.004,0.006,-6.167,4.354,-0.035,0,6,30,6,0
968.5,-0.005,-0.003,0.006,-5.189,4.096,-0.032,0,6,30,6,0
969,-0.005,-0.001,0.005,-4.25,3.435,-0.027,0,6,30,6,0
969.5,-0.003,0,0.003,-3.464,2.428,-0.02,0,6,30,6,0
970,0,0,0,-3.06,1.129,-0.012,0,6,30,6,0
970.5,0.003,-0.002,-0.004,-3.068,-0.367,-0.004,0,6,30,6,0
971,0.006,-0.006,-0.008,-3.002,-1.877,0.005,0,6,30,6,0
971.5,0.006,-0.01,-0.011,-2.562,-3.265,0.013,0,6,30,6,0
972,0.004,-0.013,-0.013,-1.804,-4.447,0.021,0,6,30,6,0
972.5,0,-0.015,-0.015,-0.816,-5.339,0.027,0,6,30,6,0
973,-0.004,-0.015,-0.015,0.244,-5.887,0.032,0,6,30,6,0
973.5,-0.007,-0.012,-0.014,2.086,-5.894,0.036,0,6,30,6,0
974,-0.007,-0.007,-0.01,4.647,-5.343,0.038,0,6,30,6,0
974.5,-0.004,-0.002,-0.004,7.592,-4.246,0.037,0,6,30,6,0
975,0.002,0.001,0.002,10.198,-2.714,0.034,0,6,30,6,0
975.5,0.009,0,0.009,11.871,-0.863,0.027,0,6,30,6,0
976,0.014,-0.004,0.014,12.163,1.157,0.017,0,6,30,6,0
976.5,0.017,-0.01,0.019,11.313,3.266,0.004,0,6,30,6,0
977,0.017,-0.017,0.023,9.559,5.326,-0.011,0,6,30,6,0
977.5,0.013,-0.023,0.026,7.219,7.201,-0.025,0,6,30,6,0
978,0.007,-0.027,0.027,4.724,8.771,-0.039,0,6,30,6,0
978.5,0,-0.029,0.028,2.241,9.886,-0.049,0,6,30,6,0
979,-0.007,-0.027,0.027,0.027,10.457,-0.057,0,6,30,6,0
979.5,-0.014,-0.023,0.026,-1.461,10.472,-0.06,0,6,30,6,0
980,-0.018,-0.018,0.024,-2.212,9.893,-0.058,0,6,30,6,0
980.5,-0.019,-0.011,0.021,-2.302,8.743,-0.052,0,6,30,6,0
981,-0.017,-0.004,0.017,-2.06,7.051,-0.042,0,6,30,6,0
981.5,-0.012,0,0.011,-1.748,4.907,-0.03,0,6,30,6,0
