时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
736.5,-0.005,0.003,-0.006,-1.977,-0.914,0.002,0,5,30,6,0
737,-0.005,0.005,-0.006,-1.823,-1.153,0.004,0,5,30,6,0
737.5,-0.004,0.006,-0.007,-1.524,-1.351,0.006,0,5,30,6,0
738,-0.002,0.007,-0.007,-1.176,-1.498,0.009,0,5,30,6,0
738.5,0,0.008,-0.007,-1.158,-1.644,0.01,0,5,30,6,0
739,0.002,0.009,-0.008,-1.639,-1.802,0.01,0,5,30,6,0
739.5,0.006,0.01,-0.01,-2.524,-1.963,0.009,0,5,30,6,0
740,0.009,0.009,-0.012,-3.642,-2.12,0.007,0,5,30,6,0
740.5,0.013,0.008,-0.014,-4.881,-2.285,0.005,0,5,30,6,0
741,0.017,0.005,-0.016,-6.158,-2.473,0.003,0,5,30,6,0
741.5,0.02,0,-0.019,-7.28,-2.679,0.001,0,5,30,6,0
742,0.021,-0.006,-0.02,-7.822,-2.849,0.001,0,5,30,6,0
742.5,0.019,-0.011,-0.02,-7.663,-2.975,0.003,0,5,30,6,0
743,0.015,-0.015,-0.019,-6.907,-3.055,0.005,0,5,30,6,0
743.5,0.01,-0.017,-0.018,-5.718,-3.083,0.009,0,5,30,6,0
744,0.005,-0.017,-0.016,-4.372,-3.064,0.012,0,5,30,6,0
744.5,0,-0.016,-0.015,-3.348,-3.037,0.015,0,5,30,6,0
745,-0.004,-0.015,-0.014,-2.684,-2.97,0.016,0,5,30,6,0
745.5,-0.007,-0.013,-0.013,-2.515,-2.879,0.016,0,5,30,6,0
746,-0.01,-0.01,-0.013,-2.573,-2.716,0.014,0,5,30,6,0
746.5,-0.012,-0.007,-0.012,-2.699,-2.478,0.012,0,5,30,6,0
747,-0.012,-0.003,-0.011,-2.64,-2.141,0.01,0,5,30,6,0
747.5,-0.01,0,-0.009,-2.359,-1.725,0.007,0,5,30,6,0
748,-0.007,0.002,-0.007,-1.819,-1.239,0.005,0,5,30,6,0
748.5,-0.004,0.002,-0.004,-1.224,-0.734,0.002,0,5,30,6,0
749,-0.001,0.001,-0.002,-0.721,-0.243,0,0,5,30,6,0
749.5,0,0,0,-0.412,0.203,-0.003,0,5,30,6,0
750,0,-0.002,0.002,-0.406,0.566,-0.006,0,5,30,6,0
750.5,0,-0.002,0.002,-0.68,0.831,-0.008,0,5,30,6,0
751,-0.001,-0.002,0.002,-1.186,0.978,-0.011,0,5,30,6,0
751.5,-0.001,-0.001,0.001,-1.78,1.008,-0.013,0,5,30,6,0
752,-0.001,-0.001,0.001,-1.947,0.995,-0.013,0,5,30,6,0
752.5,-0.001,-0.001,0.001,-1.551,0.948,-0.012,0,5,30,6,0
753,-0.003,-0.001,0.002,-0.607,0.888,-0.009,0,5,30,6,0
753.5,-0.004,0,0.004,0.627,0.805,-0.005,0,5,30,6,0
754,-0.005,0.001,0.005,1.877,0.706,0,0,5,30,6,0
754.5,-0.005,0.003,0.005,2.665,0.552,0.003,0,5,30,6,0
755,-0.004,0.004,0.005,2.783,0.349,0.005,0,5,30,6,0
755.5,-0.002,0.003,0.003,2.192,0.104,0.005,0,5,30,6,0
756,0,0.001,0.001,1.038,-0.168,0.004,0,5,30,6,0
756.5,0,-0.002,-0.002,-0.496,-0.461,0.002,0,5,30,6,0
757,-0.002,-0.006,-0.006,-2.428,-0.816,0,0,5,30,6,0
757.5,-0.005,-0.009,-0.01,-4.282,-1.183,-0.002,0,5,30,6,0
758,-0.009,-0.009,-0.012,-5.304,-1.473,-0.003,0,5,30,6,0
758.5,-0.012,-0.007,-0.012,-5.194,-1.657,-0.001,0,5,30,6,0
759,-0.012,-0.003,-0.011,-4.025,-1.726,0.003,0,5,30,6,0
759.5,-0.01,0,-0.009,-2.294,-1.72,0.007,0,5,30,6,0
760,-0.007,0.002,-0.007,-0.742,-1.703,0.011,0,5,30,6,0
760.5,-0.005,0.003,-0.006,0.261,-1.68,0.014,0,5,30,6,0
761,-0.004,0.004,-0.005,0.534,-1.653,0.014,0,5,30,6,0
761.5,-0.003,0.005,-0.006,0.045,-1.627,0.013,0,5,30,6,0
762,-0.002,0.008,-0.007,-1.192,-1.623,0.009,0,5,30,6,0
762.5,0,0.011,-0.01,-3.127,-1.679,0.005,0,5,30,6,0
763,0.004,0.014,-0.013,-5.4,-1.793,-0.001,0,5,30,6,0
763.5,0.009,0.015,-0.016,-7.525,-1.952,-0.005,0,5,30,6,0
764,0.014,0.014,-0.018,-8.818,-2.094,-0.007,0,5,30,6,0
764.5,0.017,0.01,-0.018,-8.675,-2.148,-0.007,0,5,30,6,0
765,0.017,0.005,-0.016,-6.945,-2.08,-0.002,0,5,30,6,0
765.5,0.013,0,-0.012,-4.318,-1.955,0.004,0,5,30,6,0
766,0.009,-0.002,-0.008,-1.559,-1.808,0.01,0,5,30,6,0
766.5,0.005,-0.003,-0.005,0.787,-1.646,0.015,0,5,30,6,0
767,0.002,-0.002,-0.002,2.338,-1.469,0.018,0,5,30,6,0
767.5,0,-0.001,-0.001,3.131,-1.234,0.018,0,5,30,6,0
768,0,0,0,3.118,-0.952,0.016,0,5,30,6,0
768.5,0,0.001,0.001,2.364,-0.638,0.011,0,5,30,6,0
769,0,0,0,1.059,-0.31,0.005,0,5,30,6,0
769.5,0,0,0,-0.456,0.022,-0.001,0,5,30,6,0
770,-0.001,-0.001,-0.001,-1.647,0.378,-0.007,0,5,30,6,0
770.5,0,0,0,-2.216,0.742,-0.012,0,5,30,6,0
771,0.002,0,0.001,-2.008,1.104,-0.014,0,5,30,6,0
771.5,0.004,0,0.004,-1.202,1.42,-0.014,0,5,30,6,0
772,0.006,-0.002,0.006,-0.058,1.662,-0.013,0,5,30,6,0
772.5,0.007,-0.004,0.007,0.858,1.758,-0.011,0,5,30,6,0
773,0.006,-0.006,0.008,1.287,1.699,-0.01,0,5,30,6,0
773.5,0.004,-0.007,0.007,1.259,1.509,-0.008,0,5,30,6,0
774,0.002,-0.006,0.005,0.823,1.204,-0.007,0,5,30,6,0
774.5,0,-0.004,0.003,0.288,0.845,-0.006,0,5,30,6,0
775,0,-0.002,0.001,-0.163,0.46,-0.004,0,5,30,6,0
775.5,0,0,0,-0.443,0.074,-0.002,0,5,30,6,0
776,0.001,0.001,-0.002,-0.457,-0.28,0.001,0,5,30,6,0
776.5,0.002,0.001,-0.002,-0.187,-0.579,0.004,0,5,30,6,0
777,0.002,0.001,-0.002,0.418,-0.782,0.007,0,5,30,6,0
777.5,0.002,0,-0.002,1.208,-0.889,0.01,0,5,30,6,0
778,0.001,0,-0.001,2.067,-0.882,0.012,0,5,30,6,0
778.5,-0.001,0,0.001,2.794,-0.774,0.014,0,5,30,6,0
779,-0.001,0.001,0.001,2.848,-0.647,0.013,0,5,30,6,0
779.5,-0.001,0.001,0.001,2.231,-0.497,0.01,0,5,30,6,0
780,0,0,0,1.218,-0.316,0.006,0,5,30,6,0
780.5,0,0,0,0.031,-0.117,0.001,0,5,30,6,0
781,0,-0.001,-0.001,-1.063,0.093,-0.004,0,5,30,6,0
781.5,-0.001,-0.001,-0.001,-1.898,0.292,-0.007,0,5,30,6,0
782,-0.001,-0.001,-0.002,-2.549,0.426,-0.01,0,5,30,6,0
782.5,-0.002,-0.001,-0.002,-3.004,0.478,-0.012,0,5,30,6,0
783,-0.003,-0.001,-0.002,-3.208,0.443,-0.012,0,5,30,6,0
783.5,-0.003,0,-0.003,-3.101,0.331,-0.011,0,5,30,6,0
784,-0.003,0.001,-0.003,-2.715,0.15,-0.008,0,5,30,6,0
784.5,-0.003,0.002,-0.003,-2.19,-0.097,-0.005,0,5,30,6,0
785,-0.003,0.003,-0.003,-1.626,-0.389,-0.001,0,5,30,6,0
785.5,-0.002,0.004,-0.004,-1.128,-0.707,0.002,0,5,30,6,0
786,-0.001,0.005,-0.005,-0.756,-1.024,0.006,0,5,30,6,0
786.5,0,0.005,-0.005,-0.196,-1.252,0.009,0,5,30,6,0
787,0.001,0.005,-0.004,0.44,-1.392,0.012,0,5,30,6,0
787.5,0.002,0.004,-0.004,1.073,-1.423,0.014,0,5,30,6,0
788,0.002,0.002,-0.003,1.516,-1.36,0.015,0,5,30,6,0
788.5,0.002,0.001,-0.002,1.634,-1.217,0.014,0,5,30,6,0
789,0.002,0.001,-0.002,1.441,-1,0.012,0,5,30,6,0
789.5,0.001,0,-0.001,1.136,-0.696,0.008,0,5,30,6,0
790,0,0,0,0.864,-0.317,0.005,0,5,30,6,0
790.5,-0.001,0.001,0.001,0.692,0.114,0.001,0,5,30,6,0
791,-0.002,0.002,0.003,0.629,0.564,-0.003,0,5,30,6,0
791.5,-0.002,0.004,0.004,0.691,1.009,-0.006,0,5,30,6,0
792,-0.002,0.007,0.007,1.081,1.46,-0.008,0,5,30,6,0
792.5,0,0.01,0.009,1.785,1.897,-0.01,0,5,30,6,0
793,0.003,0.012,0.012,2.801,2.319,-0.011,0,5,30,6,0
793.5,0.008,0.014,0.015,3.964,2.706,-0.01,0,5,30,6,0
794,0.013,0.013,0.017,5.003,3.027,-0.01,0,5,30,6,0
794.5,0.018,0.01,0.019,5.756,3.271,-0.01,0,5,30,6,0
795,0.021,0.006,0.02,5.99,3.406,-0.01,0,5,30,6,0
795.5,0.021,0,0.019,5.736,3.439,-0.011,0,5,30,6,0
796,0.019,-0.005,0.018,5.077,3.369,-0.013,0,5,30,6,0
796.5,0.016,-0.009,0.017,4.155,3.204,-0.014,0,5,30,6,0
797,0.011,-0.011,0.014,3.025,2.928,-0.015,0,5,30,6,0
797.5,0.006,-0.011,0.011,1.882,2.562,-0.015,0,5,30,6,0
798,0.002,-0.009,0.008,0.779,2.097,-0.014,0,5,30,6,0
798.5,0,-0.006,0.005,-0.134,1.558,-0.013,0,5,30,6,0
799,-0.001,-0.003,0.003,-0.689,0.981,-0.01,0,5,30,6,0
799.5,0,0,0,-1.053,0.354,-0.006,0,5,30,6,0
800,0.002,0.002,-0.003,-1.257,-0.29,-0.001,0,5,30,6,0
800.5,0.005,0.003,-0.005,-1.453,-0.947,0.003,0,5,30,6,0
801,0.008,0.002,-0.008,-1.651,-1.576,0.008,0,5,30,6,0
801.5,0.011,0,-0.01,-1.824,-2.142,0.012,0,5,30,6,0
802,0.012,-0.003,-0.012,-1.945,-2.613,0.015,0,5,30,6,0
802.5,0.012,-0.007,-0.013,-1.967,-2.956,0.018,0,5,30,6,0
803,0.01,-0.01,-0.013,-1.775,-3.132,0.02,0,5,30,6,0
803.5,0.007,-0.012,-0.013,-1.367,-3.13,0.021,0,5,30,6,0
804,0.003,-0.012,-0.011,-0.78,-2.943,0.021,0,5,30,6,0
804.5,0,-0.01,-0.009,-0.132,-2.589,0.02,0,5,30,6,0
805,-0.002,-0.007,-0.007,0.549,-2.074,0.018,0,5,30,6,0
805.5,-0.002,-0.003,-0.003,1.405,-1.387,0.015,0,5,30,6,0
806,0.001,0.001,0.001,2.352,-0.565,0.011,0,5,30,6,0
806.5,0.005,0.003,0.005,3.189,0.334,0.006,0,5,30,6,0
807,0.01,0.003,0.009,3.801,1.262,0,0,5,30,6,0
807.5,0.014,0,0.013,4.093,2.163,-0.006,0,5,30,6,0
808,0.016,-0.004,0.016,4.013,2.979,-0.012,0,5,30,6,0
808.5,0.017,-0.01,0.018,3.58,3.66,-0.019,0,5,30,6,0
809,0.014,-0.014,0.018,2.847,4.159,-0.025,0,5,30,6,0
809.5,0.01,-0.017,0.018,1.925,4.442,-0.029,0,5,30,6,0
810,0.005,-0.018,0.017,1.026,4.502,-0.032,0,5,30,6,0
810.5,0,-0.017,0.016,0.348,4.342,-0.033,0,5,30,6,0
811,-0.004,-0.015,0.014,0.023,3.979,-0.031,0,5,30,6,0
811.5,-0.007,-0.012,0.013,0.151,3.45,-0.027,0,5,30,6,0
812,-0.008,-0.008,0.011,0.716,2.793,-0.02,0,5,30,6,0
812.5,-0.008,-0.005,0.009,1.333,2.006,-0.012,0,5,30,6,0
813,-0.007,-0.002,0.006,1.769,1.128,-0.004,0,5,30,6,0
813.5,-0.004,0,0.003,2.004,0.227,0.004,0,5,30,6,0
814,0,0,0,1.971,-0.647,0.01,0,5,30,6,0
814.5,0.003,-0.002,-0.003,1.809,-1.417,0.016,0,5,30,6,0
815,0.004,-0.004,-0.005,1.562,-2.042,0.02,0,5,30,6,0
815.5,0.004,-0.007,-0.007,1.308,-2.481,0.023,0,5,30,6,0
816,0.002,-0.009,-0.008,1.214,-2.69,0.024,0,5,30,6,0
816.5,0,-0.008,-0.008,1.378,-2.65,0.024,0,5,30,6,0
817,-0.002,-0.006,-0.006,1.837,-2.355,0.023,0,5,30,6,0
817.5,-0.002,-0.003,-0.004,2.458,-1.838,0.021,0,5,30,6,0
818,0,0,0,2.979,-1.157,0.017,0,5,30,6,0
818.5,0.003,0.001,0.003,3.237,-0.367,0.012,0,5,30,6,0
819,0.006,0.002,0.006,3.114,0.468,0.005,0,5,30,6,0
819.5,0.009,0,0.008,2.697,1.307,-0.003,0,5,30,6,0
820,0.011,-0.003,0.01,2.245,2.126,-0.011,0,5,30,6,0
820.5,0.012,-0.007,0.013,1.922,2.881,-0.017,0,5,30,6,0
821,0.011,-0.011,0.015,1.79,3.529,-0.023,0,5,30,6,0
821.5,0.009,-0.016,0.017,1.918,4.041,-0.026,0,5,30,6,0
822,0.005,-0.019,0.018,2.238,4.38,-0.028,0,5,30,6,0
822.5,0,-0.021,0.02,2.701,4.536,-0.028,0,5,30,6,0
823,-0.006,-0.021,0.02,3.13,4.486,-0.027,0,5,30,6,0
823.5,-0.01,-0.018,0.019,3.237,4.204,-0.024,0,5,30,6,0
824,-0.013,-0.013,0.017,2.966,3.709,-0.021,0,5,30,6,0
824.5,-0.013,-0.008,0.014,2.372,3.035,-0.017,0,5,30,6,0
825,-0.011,-0.003,0.01,1.703,2.248,-0.013,0,5,30,6,0
825.5,-0.007,0,0.006,1.087,1.395,-0.008,0,5,30,6,0
826,-0.003,0.001,0.003,0.644,0.531,-0.002,0,5,30,6,0
826.5,0,0,0,0.476,-0.286,0.004,0,5,30,6,0
827,0.002,-0.002,-0.003,0.542,-1.02,0.009,0,5,30,6,0
827.5,0.003,-0.004,-0.005,0.871,-1.614,0.015,0,5,30,6,0
828,0.002,-0.006,-0.006,1.311,-2.052,0.02,0,5,30,6,0
828.5,0,-0.007,-0.006,1.669,-2.325,0.023,0,5,30,6,0
829,-0.002,-0.006,-0.006,2.06,-2.383,0.024,0,5,30,6,0
829.5,-0.003,-0.005,-0.005,2.393,-2.238,0.024,0,5,30,6,0
830,-0.003,-0.003,-0.004,2.524,-1.916,0.022,0,5,30,6,0
830.5,-0.002,-0.001,-0.002,2.518,-1.422,0.018,0,5,30,6,0
831,0,0,0,2.473,-0.778,0.013,0,5,30,6,0
831.5,0.003,0,0.003,2.439,-0.023,0.007,0,5,30,6,0
832,0.006,-0.002,0.006,2.411,0.792,0,0,5,30,6,0
832.5,0.008,-0.005,0.008,2.251,1.59,-0.006,0,5,30,6,0
833,0.009,-0.009,0.011,2.154,2.355,-0.013,0,5,30,6,0
833.5,0.007,-0.013,0.014,2.21,3.047,-0.018,0,5,30,6,0
834,0.004,-0.017,0.016,2.384,3.622,-0.022,0,5,30,6,0
834.5,0,-0.019,0.018,2.63,4.047,-0.025,0,5,30,6,0
835,-0.005,-0.02,0.019,2.832,4.286,-0.026,0,5,30,6,0
835.5,-0.01,-0.018,0.019,2.848,4.312,-0.026,0,5,30,6,0
836,-0.014,-0.014,0.018,2.656,4.126,-0.025,0,5,30,6,0
836.5,-0.015,-0.009,0.016,2.089,3.705,-0.023,0,5,30,6,0
837,-0.013,-0.004,0.013,1.288,3.09,-0.021,0,5,30,6,0
837.5,-0.01,0,0.009,0.556,2.347,-0.017,0,5,30,6,0
838,-0.006,0.002,0.005,-0.006,1.511,-0.012,0,5,30,6,0
838.5,-0.001,0.001,0.002,-0.504,0.602,-0.006,0,5,30,6,0
839,0.002,-0.002,-0.003,-1.023,-0.351,0,0,5,30,6,0
839.5,0.004,-0.006,-0.006,-1.498,-1.289,0.006,0,5,30,6,0
840,0.003,-0.01,-0.009,-1.397,-2.072,0.012,0,5,30,6,0
840.5,0,-0.011,-0.01,-0.645,-2.65,0.019,0,5,30,6,0
841,-0.003,-0.011,-0.01,0.477,-3.01,0.025,0,5,30,6,0
841.5,-0.005,-0.008,-0.009,1.769,-3.124,0.029,0,5,30,6,0
842,-0.005,-0.005,-0.007,2.997,-2.989,0.031,0,5,30,6,0
842.5,-0.004,-0.003,-0.005,3.869,-2.629,0.031,0,5,30,6,0
843,-0.002,-0.001,-0.002,4.337,-2.048,0.028,0,5,30,6,0
843.5,0.001,0,0.001,4.339,-1.292,0.022,0,5,30,6,0
844,0.004,-0.001,0.003,3.895,-0.409,0.014,0,5,30,6,0
844.5,0.005,-0.003,0.006,3.036,0.529,0.004,0,5,30,6,0
845,0.006,-0.006,0.007,1.79,1.436,-0.006,0,5,30,6,0
845.5,0.005,-0.008,0.009,0.405,2.26,-0.017,0,5,30,6,0
846,0.003,-0.01,0.01,-0.787,2.96,-0.025,0,5,30,6,0
846.5,0,-0.012,0.011,-1.524,3.501,-0.031,0,5,30,6,0
847,-0.003,-0.012,0.012,-1.675,3.855,-0.035,0,5,30,6,0
847.5,-0.007,-0.011,0.012,-1.648,3.926,-0.035,0,5,30,6,0
848,-0.009,-0.009,0.011,-1.721,3.683,-0.033,0,5,30,6,0
848.5,-0.009,-0.005,0.009,-1.825,3.161,-0.03,0,5,30,6,0
849,-0.006,-0.002,0.006,-2.117,2.363,-0.024,0,5,30,6,0
849.5,-0.001,0,0.001,-2.854,1.293,-0.018,0,5,30,6,0
850,0.005,-0.001,-0.005,-3.917,0.022,-0.011,0,5,30,6,0
850.5,0.011,-0.006,-0.011,-5.067,-1.362,-0.003,0,5,30,6,0
851,0.014,-0.014,-0.018,-6.132,-2.785,0.005,0,5,30,6,0
851.5,0.013,-0.022,-0.023,-6.945,-4.16,0.014,0,5,30,6,0
852,0.008,-0.03,-0.028,-7.378,-5.408,0.022,0,5,30,6,0
852.5,0,-0.035,-0.032,-7.302,-6.442,0.031,0,5,30,6,0
853,-0.01,-0.036,-0.034,-6.815,-7.217,0.038,0,5,30,6,0
853.5,-0.019,-0.033,-0.035,-5.907,-7.665,0.044,0,5,30,6,0
854,-0.026,-0.026,-0.033,-4.661,-7.749,0.048,0,5,30,6,0
854.5,-0.029,-0.017,-0.031,-3.315,-7.473,0.049,0,5,30,6,0
855,-0.029,-0.008,-0.027,-2.138,-6.859,0.048,0,5,30,6,0
855.5,-0.025,0,-0.023,-1.35,-5.955,0.043,0,5,30,6,0
856,-0.02,0.005,-0.019,-1.09,-4.822,0.035,0,5,30,6,0
856.5,-0.014,0.008,-0.014,-1.406,-3.54,0.024,0,5,30,6,0
857,-0.008,0.008,-0.01,-1.901,-2.132,0.012,0,5,30,6,0
857.5,-0.003,0.005,-0.005,-2.351,-0.679,-0.001,0,5,30,6,0
858,0,0.001,-0.001,-2.669,0.73,-0.013,0,5,30,6,0
858.5,0,-0.004,0.004,-2.722,2.021,-0.023,0,5,30,6,0
859,-0.002,-0.009,0.008,-2.437,3.129,-0.031,0,5,30,6,0
859.5,-0.007,-0.011,0.012,-1.813,4,-0.036,0,5,30,6,0
860,-0.012,-0.012,0.015,-1.019,4.579,-0.038,0,5,30,6,0
860.5,-0.016,-0.009,0.017,-0.15,4.85,-0.038,0,5,30,6,0
861,-0.019,-0.005,0.018,0.638,4.804,-0.036,0,5,30,6,0
861.5,-0.019,0,0.017,1.146,4.441,-0.032,0,5,30,6,0
862,-0.016,0.004,0.015,1.271,3.79,-0.026,0,5,30,6,0
862.5,-0.011,0.006,0.012,1.154,2.926,-0.02,0,5,30,6,0
863,-0.006,0.006,0.008,0.811,1.897,-0.013,0,5,30,6,0
863.5,-0.002,0.003,0.003,0.347,0.78,-0.005,0,5,30,6,0
864,0,-0.001,-0.001,0.031,-0.326,0.003,0,5,30,6,0
864.5,0,-0.005,-0.005,0.056,-1.332,0.011,0,5,30,6,0
865,-0.002,-0.008,-0.007,0.303,-2.199,0.018,0,5,30,6,0
865.5,-0.005,-0.009,-0.009,0.717,-2.872,0.024,0,5,30,6,0
866,-0.008,-0.008,-0.011,1.082,-3.34,0.029,0,5,30,6,0
866.5,-0.011,-0.006,-0.011,1.265,-3.584,0.031,0,5,30,6,0
867,-0.012,-0.003,-0.011,1.306,-3.582,0.031,0,5,30,6,0
867.5,-0.011,0,-0.01,1.292,-3.324,0.029,0,5,30,6,0
868,-0.009,0.002,-0.008,1.326,-2.817,0.026,0,5,30,6,0
868.5,-0.005,0.003,-0.006,1.449,-2.092,0.02,0,5,30,6,0
869,-0.002,0.002,-0.002,1.685,-1.189,0.014,0,5,30,6,0
869.5,0.001,-0.002,0.002,1.94,-0.178,0.007,0,5,30,6,0
870,0.002,-0.006,0.005,1.977,0.844,-0.001,0,5,30,6,0
870.5,0,-0.01,0.009,1.806,1.821,-0.009,0,5,30,6,0
871,-0.003,-0.012,0.012,1.672,2.729,-0.017,0,5,30,6,0
871.5,-0.008,-0.014,0.015,1.718,3.529,-0.023,0,5,30,6,0
872,-0.013,-0.013,0.017,1.772,4.141,-0.028,0,5,30,6,0
872.5,-0.018,-0.01,0.019,2.026,4.578,-0.03,0,5,30,6,0
873,-0.021,-0.006,0.02,2.492,4.819,-0.031,0,5,30,6,0
873.5,-0.023,0,0.021,3.222,4.883,-0.029,0,5,30,6,0
874,-0.023,0.006,0.022,4.091,4.77,-0.026,0,5,30,6,0
874.5,-0.02,0.012,0.022,4.67,4.443,-0.022,0,5,30,6,0
875,-0.015,0.015,0.02,4.802,3.928,-0.018,0,5,30,6,0
875.5,-0.009,0.016,0.017,4.413,3.246,-0.013,0,5,30,6,0
876,-0.004,0.014,0.013,3.497,2.426,-0.01,0,5,30,6,0
876.5,0,0.009,0.008,2.216,1.519,-0.006,0,5,30,6,0
877,0.001,0.004,0.003,0.991,0.61,-0.002,0,5,30,6,0
877.5,0,0,0,0.337,-0.198,0.002,0,5,30,6,0
878,-0.002,-0.002,-0.003,0.409,-0.856,0.008,0,5,30,6,0
878.5,-0.004,-0.002,-0.004,0.924,-1.37,0.013,0,5,30,6,0
879,-0.004,-0.001,-0.004,1.924,-1.674,0.018,0,5,30,6,0
879.5,-0.002,0,-0.002,3.395,-1.723,0.023,0,5,30,6,0
880,0.001,0,0.001,4.976,-1.535,0.025,0,5,30,6,0
880.5,0.004,-0.002,0.004,6.295,-1.135,0.026,0,5,30,6,0
881,0.005,-0.005,0.007,7.093,-0.553,0.023,0,5,30,6,0
881.5,0.005,-0.009,0.01,7.217,0.167,0.018,0,5,30,6,0
882,0.003,-0.013,0.012,6.845,1.01,0.011,0,5,30,6,0
882.5,0,-0.016,0.014,6.14,1.928,0.001,0,5,30,6,0
883,-0.005,-0.018,0.017,5.511,2.909,-0.008,0,5,30,6,0
883.5,-0.011,-0.019,0.021,5.275,3.92,-0.016,0,5,30,6,0
884,-0.019,-0.019,0.025,5.626,4.922,-0.023,0,5,30,6,0
884.5,-0.027,-0.016,0.029,6.528,5.861,-0.028,0,5,30,6,0
885,-0.035,-0.009,0.033,7.587,6.643,-0.031,0,5,30,6,0
885.5,-0.04,0,0.036,8.52,7.218,-0.033,0,5,30,6,0
886,-0.04,0.011,0.038,8.905,7.51,-0.035,0,5,30,6,0
886.5,-0.035,0.02,0.037,8.284,7.44,-0.036,0,5,30,6,0
887,-0.026,0.026,0.033,6.619,6.996,-0.037,0,5,30,6,0
887.5,-0.015,0.025,0.027,3.978,6.159,-0.037,0,5,30,6,0
888,-0.005,0.02,0.019,0.822,4.984,-0.037,0,5,30,6,0
888.5,0,0.011,0.01,-2.304,3.532,-0.034,0,5,30,6,0
889,0,0.001,0.001,-4.745,1.911,-0.028,0,5,30,6,0
889.5,-0.004,-0.006,-0.007,-5.97,0.239,-0.018,0,5,30,6,0
890,-0.009,-0.009,-0.012,-5.905,-1.404,-0.005,0,5,30,6,0
890.5,-0.016,-0.009,-0.017,-4.876,-2.959,0.01,0,5,30,6,0
891,-0.021,-0.006,-0.02,-3.344,-4.365,0.025,0,5,30,6,0
891.5,-0.024,0,-0.022,-1.865,-5.575,0.038,0,5,30,6,0
892,-0.026,0.007,-0.025,-0.905,-6.547,0.049,0,5,30,6,0
892.5,-0.025,0.014,-0.027,-0.606,-7.216,0.055,0,5,30,6,0
893,-0.022,0.022,-0.028,-0.96,-7.544,0.056,0,5,30,6,0
893.5,-0.016,0.027,-0.029,-1.597,-7.466,0.054,0,5,30,6,0
894,-0.008,0.029,-0.028,-2.196,-6.974,0.049,0,5,30,6,0
894.5,0,0.027,-0.025,-2.626,-6.108,0.041,0,5,30,6,0
895,0.006,0.022,-0.021,-2.702,-4.908,0.031,0,5,30,6,0
895.5,0.008,0.014,-0.015,-2.206,-3.42,0.021,0,5,30,6,0
896,0.006,0.006,-0.007,-1.046,-1.709,0.011,0,5,30,6,0
896.5,-0.001,-0.001,0.001,0.545,0.112,0.001,0,5,30,6,0
897,-0.01,-0.003,0.009,2.122,1.908,-0.009,0,5,30,6,0
897.5,-0.019,0,0.017,3.418,3.581,-0.019,0,5,30,6,0
898,-0.024,0.007,0.023,4.178,5.023,-0.028,0,5,30,6,0
898.5,-0.026,0.015,0.028,4.526,6.2,-0.036,0,5,30,6,0
899,-0.024,0.024,0.031,4.576,7.064,-0.043,0,5,30,6,0
899.5,-0.018,0.031,0.033,4.404,7.58,-0.047,0,5,30,6,0
900,-0.009,0.035,0.033,4.125,7.735,-0.049,0,5,30,6,0
900.5,0,0.035,0.032,3.826,7.531,-0.048,0,5,30,6,0
901,0.008,0.031,0.029,3.549,6.985,-0.045,0,5,30,6,0
901.5,0.014,0.024,0.026,3.251,6.121,-0.039,0,5,30,6,0
902,0.017,0.017,0.022,2.961,4.997,-0.031,0,5,30,6,0
902.5,0.016,0.009,0.017,2.995,3.737,-0.021,0,5,30,6,0
903,0.013,0.003,0.012,3.087,2.367,-0.01,0,5,30,6,0
903.5,0.008,0,0.007,2.997,0.945,0.001,0,5,30,6,0
904,0.002,0,0.002,2.687,-0.448,0.011,0,5,30,6,0
904.5,-0.003,0.002,-0.003,2.212,-1.727,0.019,0,5,30,6,0
905,-0.006,0.006,-0.008,1.559,-2.838,0.026,0,5,30,6,0
905.5,-0.007,0.011,-0.012,0.896,-3.705,0.031,0,5,30,6,0
906,-0.004,0.016,-0.015,0.208,-4.309,0.034,0,5,30,6,0
906.5,0,0.019,-0.017,-0.457,-4.629,0.035,0,5,30,6,0
907,0.005,0.019,-0.018,-1.157,-4.685,0.033,0,5,30,6,0
907.5,0.01,0.018,-0.019,-1.984,-4.515,0.03,0,5,30,6,0
908,0.014,0.014,-0.018,-2.765,-4.128,0.025,0,5,30,6,0
908.5,0.016,0.009,-0.017,-3.25,-3.536,0.019,0,5,30,6,0
909,0.015,0.004,-0.014,-3.179,-2.75,0.013,0,5,30,6,0
909.5,0.011,0,-0.01,-2.554,-1.822,0.007,0,5,30,6,0
910,0.005,-0.001,-0.005,-1.679,-0.841,0.002,0,5,30,6,0
910.5,0.001,0,-0.001,-0.911,0.103,-0.003,0,5,30,6,0
911,-0.002,0.002,0.003,-0.38,0.962,-0.009,0,5,30,6,0
911.5,-0.003,0.005,0.006,-0.233,1.671,-0.014,0,5,30,6,0
912,-0.002,0.008,0.007,-0.554,2.181,-0.019,0,5,30,6,0
912.5,0,0.008,0.007,-1.149,2.486,-0.023,0,5,30,6,0
913,0.002,0.007,0.007,-1.884,2.568,-0.025,0,5,30,6,0
913.5,0.003,0.005,0.005,-2.619,2.426,-0.026,0,5,30,6,0
