Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
36.4,-0.422172486782074,1.24044960830361E-03,-0.27170541882515
36.5,-0.417536944150925,1.33234052918851E-03,-0.160008072853088
36.6,-0.411141037940979,1.41470646485686E-03,-4.49924506247044E-02
36.7,-0.403014749288559,1.48719549179077E-03,0.072848342359066
36.8,-0.393199175596237,1.54940725769848E-03,0.192628130316734
36.9,-0.381744831800461,1.60119391512126E-03,0.313686221837997
37,-0.368713319301605,1.64256314747036E-03,0.435312360525131
37.1,-0.35417315363884,1.6732009826228E-03,0.556533575057983
37.2,-0.338205695152283,1.69365887995809E-03,0.676798462867737
37.3,-0.32089638710022,1.70354312285781E-03,0.795049369335175
37.4,-0.302338808774948,1.70354987494648E-03,0.910772979259491
37.5,-0.282636612653732,1.69396994169801E-03,1.02301108837128
37.6,-0.261894434690475,1.67487200815231E-03,1.13103818893433
37.7,-0.240224078297615,1.64654257241637E-03,1.23410356044769
37.8,-0.217740744352341,1.60966394469142E-03,1.33158278465271
37.9,-0.194558665156364,1.56501948367804E-03,1.42264950275421
38,-0.170800656080246,1.51207426097244E-03,1.50676512718201
38.1,-0.146581053733826,1.45263771992177E-03,1.58340060710907
38.2,-0.122022084891796,1.38578040059656E-03,1.65192782878876
38.3,-9.72388535737991E-02,1.31277553737164E-03,1.71197462081909
38.4,-7.23446309566498E-02,1.23414408881217E-03,1.76311063766479
38.5,-4.74524535238743E-02,1.14988128188998E-03,1.8049031496048
38.6,-2.26685330271721E-02,1.06100703123957E-03,1.83717513084412
