时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
955.5,0.002,0.004,-0.003,0.596,-0.721,0.015,0,4,30,6,0
956,0.001,0.001,-0.001,0.987,-0.502,0.014,0,4,30,6,0
956.5,-0.001,0,0,1.207,-0.25,0.01,0,4,30,6,0
957,-0.003,-0.001,0.002,1.269,0.023,0.006,0,4,30,6,0
957.5,-0.005,0,0.003,1.154,0.297,0.001,0,4,30,6,0
958,-0.007,0.002,0.004,0.897,0.558,-0.005,0,4,30,6,0
958.5,-0.007,0.004,0.005,0.549,0.787,-0.011,0,4,30,6,0
959,-0.006,0.006,0.005,0.176,0.972,-0.016,0,4,30,6,0
959.5,-0.005,0.008,0.006,-0.047,1.116,-0.02,0,4,30,6,0
960,-0.003,0.01,0.006,-0.037,1.217,-0.021,0,4,30,6,0
960.5,0,0.012,0.007,0.239,1.274,-0.021,0,4,30,6,0
961,0.003,0.013,0.008,0.825,1.301,-0.019,0,4,30,6,0
961.5,0.008,0.013,0.009,1.652,1.304,-0.015,0,4,30,6,0
962,0.012,0.012,0.01,2.557,1.283,-0.01,0,4,30,6,0
962.5,0.017,0.01,0.011,3.409,1.247,-0.005,0,4,30,6,0
963,0.02,0.005,0.012,4.023,1.195,-0.001,0,4,30,6,0
963.5,0.02,0,0.012,4.276,1.128,0.001,0,4,30,6,0
964,0.019,-0.005,0.011,4.125,1.051,0.002,0,4,30,6,0
964.5,0.015,-0.009,0.01,3.611,0.967,0.001,0,4,30,6,0
965,0.01,-0.01,0.008,2.864,0.884,-0.001,0,4,30,6,0
965.5,0.006,-0.01,0.007,2.038,0.806,-0.004,0,4,30,6,0
966,0.002,-0.009,0.006,1.307,0.74,-0.006,0,4,30,6,0
966.5,0,-0.008,0.005,0.892,0.701,-0.008,0,4,30,6,0
967,-0.002,-0.007,0.004,0.772,0.675,-0.008,0,4,30,6,0
967.5,-0.004,-0.007,0.005,0.976,0.67,-0.007,0,4,30,6,0
968,-0.007,-0.007,0.005,1.411,0.678,-0.005,0,4,30,6,0
968.5,-0.009,-0.005,0.006,1.8,0.672,-0.003,0,4,30,6,0
969,-0.01,-0.003,0.006,2.039,0.654,-0.001,0,4,30,6,0
969.5,-0.011,0,0.006,2.09,0.625,-0.001,0,4,30,6,0
970,-0.01,0.003,0.006,1.957,0.587,-0.001,0,4,30,6,0
970.5,-0.008,0.004,0.005,1.688,0.545,-0.001,0,4,30,6,0
971,-0.006,0.006,0.005,1.4,0.51,-0.002,0,4,30,6,0
971.5,-0.003,0.006,0.004,1.141,0.481,-0.003,0,4,30,6,0
972,-0.002,0.006,0.004,0.952,0.46,-0.003,0,4,30,6,0
972.5,0,0.006,0.004,0.979,0.465,-0.003,0,4,30,6,0
973,0.002,0.007,0.004,1.192,0.488,-0.003,0,4,30,6,0
973.5,0.004,0.007,0.005,1.511,0.525,-0.002,0,4,30,6,0
974,0.007,0.007,0.005,1.77,0.56,-0.001,0,4,30,6,0
974.5,0.009,0.005,0.006,1.914,0.59,-0.001,0,4,30,6,0
975,0.009,0.002,0.005,1.701,0.582,-0.002,0,4,30,6,0
975.5,0.007,0,0.004,1.079,0.525,-0.004,0,4,30,6,0
976,0.004,-0.001,0.002,0.175,0.425,-0.007,0,4,30,6,0
976.5,0,0,0,-0.918,0.274,-0.009,0,4,30,6,0
977,-0.003,0.003,-0.002,-2.012,0.079,-0.011,0,4,30,6,0
977.5,-0.004,0.007,-0.005,-2.791,-0.13,-0.011,0,4,30,6,0
978,-0.003,0.01,-0.006,-3.094,-0.34,-0.009,0,4,30,6,0
978.5,0,0.012,-0.007,-2.966,-0.551,-0.005,0,4,30,6,0
979,0.003,0.012,-0.007,-2.451,-0.746,0.001,0,4,30,6,0
979.5,0.006,0.01,-0.007,-1.659,-0.915,0.008,0,4,30,6,0
980,0.008,0.008,-0.007,-0.863,-1.062,0.014,0,4,30,6,0
980.5,0.009,0.005,-0.006,-0.195,-1.173,0.019,0,4,30,6,0
981,0.01,0.003,-0.006,0.316,-1.228,0.023,0,4,30,6,0
981.5,0.009,0,-0.005,0.702,-1.209,0.024,0,4,30,6,0
982,0.007,-0.002,-0.004,0.903,-1.121,0.024,0,4,30,6,0
982.5,0.005,-0.003,-0.003,1.1,-0.936,0.022,0,4,30,6,0
983,0.002,-0.002,-0.001,1.362,-0.659,0.018,0,4,30,6,0
983.5,0,0.001,0.001,1.542,-0.325,0.013,0,4,30,6,0
984,-0.001,0.004,0.003,1.646,0.054,0.007,0,4,30,6,0
984.5,0,0.008,0.005,1.709,0.458,0,0,4,30,6,0
985,0.003,0.011,0.007,1.627,0.848,-0.007,0,4,30,6,0
985.5,0.007,0.012,0.008,1.407,1.2,-0.014,0,4,30,6,0
986,0.011,0.011,0.009,1.129,1.497,-0.02,0,4,30,6,0
986.5,0.015,0.009,0.01,0.905,1.73,-0.026,0,4,30,6,0
987,0.018,0.005,0.011,0.797,1.888,-0.029,0,4,30,6,0
987.5,0.019,0,0.011,0.867,1.97,-0.03,0,4,30,6,0
988,0.019,-0.005,0.011,1.101,1.971,-0.029,0,4,30,6,0
988.5,0.017,-0.01,0.011,1.368,1.882,-0.026,0,4,30,6,0
989,0.013,-0.013,0.011,1.583,1.708,-0.022,0,4,30,6,0
989.5,0.009,-0.015,0.01,1.895,1.491,-0.017,0,4,30,6,0
990,0.004,-0.016,0.009,2.25,1.24,-0.01,0,4,30,6,0
990.5,0,-0.015,0.008,2.551,0.97,-0.004,0,4,30,6,0
991,-0.003,-0.013,0.007,2.789,0.706,0.001,0,4,30,6,0
991.5,-0.006,-0.01,0.006,2.934,0.463,0.006,0,4,30,6,0
992,-0.007,-0.007,0.005,2.95,0.255,0.01,0,4,30,6,0
992.5,-0.007,-0.004,0.005,2.897,0.104,0.012,0,4,30,6,0
993,-0.007,-0.002,0.004,2.801,0.016,0.014,0,4,30,6,0
993.5,-0.007,0,0.004,2.679,-0.003,0.013,0,4,30,6,0
994,-0.006,0.002,0.004,2.516,0.039,0.012,0,4,30,6,0
994.5,-0.006,0.003,0.004,2.276,0.129,0.009,0,4,30,6,0
995,-0.005,0.005,0.004,1.934,0.251,0.005,0,4,30,6,0
995.5,-0.004,0.006,0.004,1.546,0.395,0.001,0,4,30,6,0
996,-0.002,0.007,0.004,1.176,0.551,-0.004,0,4,30,6,0
996.5,0,0.008,0.005,0.763,0.689,-0.008,0,4,30,6,0
997,0.002,0.007,0.004,0.127,0.764,-0.013,0,4,30,6,0
997.5,0.003,0.004,0.003,-0.674,0.768,-0.017,0,4,30,6,0
998,0.001,0.001,0.001,-1.623,0.68,-0.02,0,4,30,6,0
998.5,-0.002,-0.001,-0.001,-2.595,0.503,-0.022,0,4,30,6,0
999,-0.006,-0.002,-0.004,-3.438,0.243,-0.021,0,4,30,6,0
999.5,-0.01,0,-0.006,-3.937,-0.071,-0.018,0,4,30,6,0
1000,-0.013,0.003,-0.008,-3.893,-0.404,-0.012,0,4,30,6,0
1000.5,-0.013,0.007,-0.008,-3.309,-0.733,-0.004,0,4,30,6,0
1001,-0.01,0.01,-0.008,-2.311,-1.035,0.007,0,4,30,6,0
1001.5,-0.007,0.012,-0.008,-1.109,-1.293,0.017,0,4,30,6,0
1002,-0.003,0.012,-0.007,0.199,-1.469,0.026,0,4,30,6,0
1002.5,0,0.01,-0.006,1.427,-1.547,0.034,0,4,30,6,0
1003,0.002,0.007,-0.004,2.268,-1.536,0.038,0,4,30,6,0
1003.5,0.003,0.005,-0.004,2.568,-1.439,0.038,0,4,30,6,0
1004,0.003,0.003,-0.003,2.482,-1.233,0.034,0,4,30,6,0
1004.5,0.002,0.001,-0.001,2.199,-0.917,0.027,0,4,30,6,0
1005,0,0,0,1.818,-0.509,0.018,0,4,30,6,0
1005.5,-0.004,0,0.002,1.592,-0.011,0.008,0,4,30,6,0
1006,-0.009,0.002,0.005,1.687,0.558,-0.001,0,4,30,6,0
1006.5,-0.013,0.008,0.009,2.095,1.164,-0.01,0,4,30,6,0
1007,-0.015,0.015,0.013,2.671,1.761,-0.017,0,4,30,6,0
1007.5,-0.014,0.024,0.016,3.187,2.296,-0.024,0,4,30,6,0
1008,-0.008,0.031,0.019,3.492,2.733,-0.03,0,4,30,6,0
1008.5,0,0.035,0.02,3.517,3.045,-0.036,0,4,30,6,0
1009,0.009,0.035,0.021,3.336,3.226,-0.04,0,4,30,6,0
1009.5,0.025,0.025,0.02,2.923,3.255,-0.042,0,4,45,6,0
1010,0.031,0.013,0.019,2.414,3.137,-0.043,0,4,45,6,0
1010.5,0.03,0,0.017,2.019,2.896,-0.04,0,4,45,6,0
1011,0.025,-0.01,0.015,1.827,2.549,-0.035,0,4,45,6,0
1011.5,0.016,-0.016,0.013,1.746,2.103,-0.028,0,4,45,6,0
1012,0.007,-0.016,0.01,1.669,1.574,-0.019,0,4,45,6,0
1012.5,0,-0.012,0.007,1.57,0.994,-0.01,0,4,45,6,0
1013,-0.003,-0.006,0.004,1.448,0.396,0,0,4,45,6,0
1013.5,-0.001,-0.001,0.001,1.255,-0.187,0.009,0,4,45,6,0
1014,0.003,0.001,-0.002,1.008,-0.722,0.017,0,4,45,6,0
1014.5,0.008,0,-0.005,0.756,-1.176,0.024,0,4,45,6,0
1015,0.011,-0.005,-0.007,0.585,-1.527,0.029,0,4,45,6,0
1015.5,0.01,-0.01,-0.008,0.553,-1.751,0.033,0,4,45,6,0
1016,0.005,-0.013,-0.008,0.674,-1.837,0.035,0,4,45,6,0
1016.5,0,-0.013,-0.008,0.845,-1.794,0.035,0,4,45,6,0
1017,-0.004,-0.01,-0.007,1.113,-1.619,0.034,0,4,45,6,0
1017.5,-0.006,-0.006,-0.005,1.369,-1.333,0.03,0,4,45,6,0
1018,-0.004,-0.002,-0.003,1.533,-0.958,0.024,0,4,45,6,0
1018.5,-0.001,0,0,1.542,-0.52,0.017,0,4,45,6,0
1019,0.003,-0.001,0.002,1.397,-0.049,0.008,0,4,45,6,0
1019.5,0.005,-0.005,0.004,1.157,0.427,-0.002,0,4,45,6,0
1020,0.004,-0.009,0.006,0.892,0.881,-0.011,0,4,45,6,0
1020.5,0,-0.013,0.008,0.756,1.294,-0.019,0,4,45,6,0
1021,-0.006,-0.015,0.01,0.89,1.649,-0.024,0,4,45,6,0
1021.5,-0.014,-0.014,0.011,1.284,1.928,-0.027,0,4,45,6,0
1022,-0.021,-0.009,0.013,1.815,2.111,-0.028,0,4,45,6,0
1022.5,-0.025,0,0.014,2.361,2.189,-0.026,0,4,45,6,0
1023,-0.024,0.01,0.015,2.799,2.158,-0.024,0,4,45,6,0
1023.5,-0.018,0.018,0.014,3.055,2.023,-0.02,0,4,45,6,0
1024,-0.009,0.021,0.013,3.048,1.792,-0.016,0,4,45,6,0
1024.5,0,0.019,0.011,2.667,1.47,-0.012,0,4,45,6,0
1025,0.005,0.013,0.008,1.965,1.078,-0.009,0,4,45,6,0
1025.5,0.006,0.006,0.005,1.092,0.642,-0.006,0,4,45,6,0
1026,0.003,0.001,0.002,0.541,0.218,-0.001,0,4,45,6,0
1026.5,0,0,0,0.466,-0.17,0.005,0,4,45,6,0
1027,-0.002,0.001,-0.001,0.833,-0.498,0.013,0,4,45,6,0
1027.5,-0.002,0.002,-0.002,1.477,-0.756,0.02,0,4,45,6,0
1028,-0.001,0.003,-0.002,2.069,-0.943,0.027,0,4,45,6,0
1028.5,0,0.003,-0.002,2.53,-1.044,0.031,0,4,45,6,0
1029,0.001,0.002,-0.001,2.746,-1.059,0.032,0,4,45,6,0
1029.5,0.001,0.001,-0.001,2.679,-0.988,0.03,0,4,45,6,0
1030,0.002,0.001,-0.001,2.252,-0.847,0.026,0,4,45,6,0
1030.5,0.003,0,-0.001,1.315,-0.666,0.018,0,4,45,6,0
1031,0.004,-0.002,-0.002,-0.021,-0.463,0.008,0,4,45,6,0
1031.5,0.004,-0.004,-0.003,-1.443,-0.245,-0.003,0,4,45,6,0
1032,0.003,-0.006,-0.004,-2.655,-0.028,-0.013,0,4,45,6,0
1032.5,0,-0.007,-0.004,-3.412,0.178,-0.02,0,4,45,6,0
1033,-0.002,-0.005,-0.003,-3.585,0.36,-0.024,0,4,45,6,0
1033.5,-0.003,-0.003,-0.002,-3.447,0.482,-0.025,0,4,45,6,0
1034,-0.003,-0.001,-0.002,-3.098,0.538,-0.025,0,4,45,6,0
1034.5,-0.002,0,-0.001,-2.59,0.527,-0.022,0,4,45,6,0
1035,-0.001,0,0,-1.923,0.461,-0.017,0,4,45,6,0
1035.5,0,0,0,-1.053,0.358,-0.011,0,4,45,6,0
1036,0.001,-0.001,0.001,-0.222,0.22,-0.005,0,4,45,6,0
1036.5,0,-0.002,0.001,0.44,0.058,0.001,0,4,45,6,0
1037,0,-0.001,0.001,0.835,-0.115,0.006,0,4,45,6,0
1037.5,0.001,0.001,-0.001,0.717,-0.304,0.009,0,4,45,6,0
1038,0.003,0.001,-0.002,0.249,-0.484,0.01,0,4,45,6,0
1038.5,0.007,0,-0.004,-0.456,-0.646,0.009,0,4,45,6,0
1039,0.009,-0.004,-0.006,-1.267,-0.782,0.007,0,4,45,6,0
1039.5,0.009,-0.009,-0.007,-2.022,-0.884,0.005,0,4,45,6,0
1040,0.006,-0.014,-0.008,-2.606,-0.948,0.004,0,4,45,6,0
1040.5,0,-0.016,-0.009,-2.964,-0.976,0.002,0,4,45,6,0
1041,-0.006,-0.015,-0.009,-3.05,-0.967,0.002,0,4,45,6,0
1041.5,-0.011,-0.011,-0.009,-2.827,-0.92,0.002,0,4,45,6,0
1042,-0.012,-0.005,-0.007,-2.33,-0.837,0.003,0,4,45,6,0
1042.5,-0.01,0,-0.006,-1.654,-0.723,0.004,0,4,45,6,0
1043,-0.007,0.003,-0.004,-1.025,-0.593,0.005,0,4,45,6,0
1043.5,-0.004,0.004,-0.003,-0.553,-0.454,0.005,0,4,45,6,0
1044,-0.001,0.003,-0.002,-0.294,-0.312,0.004,0,4,45,6,0
1044.5,0,0.002,-0.001,-0.34,-0.181,0.001,0,4,45,6,0
1045,0.001,0.002,-0.001,-0.535,-0.056,-0.002,0,4,45,6,0
1045.5,0.001,0.001,-0.001,-0.819,0.054,-0.005,0,4,45,6,0
1046,0.001,0.001,-0.001,-1.087,0.148,-0.008,0,4,45,6,0
1046.5,0.001,0,-0.001,-1.315,0.216,-0.01,0,4,45,6,0
1047,0.001,-0.001,-0.001,-1.48,0.253,-0.012,0,4,45,6,0
1047.5,0.001,-0.001,-0.001,-1.612,0.254,-0.012,0,4,45,6,0
1048,0.001,-0.002,-0.001,-1.665,0.222,-0.012,0,4,45,6,0
1048.5,0,-0.003,-0.002,-1.629,0.158,-0.011,0,4,45,6,0
1049,-0.001,-0.003,-0.002,-1.555,0.065,-0.009,0,4,45,6,0
1049.5,-0.003,-0.003,-0.002,-1.427,-0.048,-0.006,0,4,45,6,0
1050,-0.004,-0.002,-0.003,-1.303,-0.177,-0.003,0,4,45,6,0
1050.5,-0.006,0,-0.003,-1.206,-0.312,-0.001,0,4,45,6,0
1051,-0.006,0.002,-0.004,-1.066,-0.438,0.002,0,4,45,6,0
1051.5,-0.005,0.005,-0.004,-0.929,-0.55,0.005,0,4,45,6,0
1052,-0.003,0.007,-0.004,-0.794,-0.639,0.007,0,4,45,6,0
1052.5,0,0.008,-0.005,-0.767,-0.706,0.008,0,4,45,6,0
1053,0.003,0.008,-0.005,-0.786,-0.742,0.009,0,4,45,6,0
1053.5,0.006,0.006,-0.005,-0.812,-0.743,0.009,0,4,45,6,0
1054,0.008,0.003,-0.005,-0.818,-0.708,0.008,0,4,45,6,0
1054.5,0.008,0,-0.004,-0.835,-0.644,0.007,0,4,45,6,0
1055,0.006,-0.003,-0.004,-0.808,-0.549,0.006,0,4,45,6,0
1055.5,0.004,-0.004,-0.003,-0.723,-0.43,0.004,0,4,45,6,0
1056,0.002,-0.004,-0.002,-0.593,-0.294,0.002,0,4,45,6,0
1056.5,0,-0.002,-0.001,-0.442,-0.149,0,0,4,45,6,0
1057,0,-0.001,0,-0.29,-0.004,-0.001,0,4,45,6,0
1057.5,0.001,0.001,0,-0.149,0.133,-0.003,0,4,45,6,0
1058,0.002,0.001,0.001,-0.067,0.253,-0.005,0,4,45,6,0
1058.5,0.003,0,0.002,-0.054,0.349,-0.006,0,4,45,6,0
1059,0.003,-0.001,0.002,-0.087,0.417,-0.008,0,4,45,6,0
1059.5,0.003,-0.003,0.002,0.008,0.468,-0.008,0,4,45,6,0
1060,0.002,-0.005,0.003,0.377,0.512,-0.007,0,4,45,6,0
1060.5,0,-0.007,0.004,0.894,0.54,-0.005,0,4,45,6,0
1061,-0.003,-0.008,0.005,1.449,0.552,-0.002,0,4,45,6,0
1061.5,-0.007,-0.007,0.006,1.966,0.55,0,0,4,45,6,0
1062,-0.01,-0.004,0.006,2.395,0.539,0.002,0,4,45,6,0
1062.5,-0.011,0,0.006,2.525,0.506,0.004,0,4,45,6,0
1063,-0.009,0.004,0.006,2.291,0.453,0.003,0,4,45,6,0
1063.5,-0.005,0.005,0.004,1.591,0.369,0.001,0,4,45,6,0
1064,-0.001,0.003,0.002,0.46,0.252,-0.002,0,4,45,6,0
1064.5,0,-0.001,-0.001,-0.905,0.107,-0.006,0,4,45,6,0
1065,-0.002,-0.005,-0.003,-2.206,-0.055,-0.01,0,4,45,6,0
1065.5,-0.007,-0.007,-0.006,-3.139,-0.217,-0.012,0,4,45,6,0
1066,-0.011,-0.005,-0.007,-3.492,-0.368,-0.011,0,4,45,6,0
1066.5,-0.012,0,-0.007,-3.199,-0.496,-0.007,0,4,45,6,0
1067,-0.011,0.005,-0.007,-2.632,-0.62,-0.002,0,4,45,6,0
1067.5,-0.008,0.008,-0.007,-2.009,-0.736,0.003,0,4,45,6,0
1068,-0.004,0.01,-0.006,-1.523,-0.842,0.007,0,4,45,6,0
1068.5,0,0.011,-0.007,-1.32,-0.936,0.01,0,4,45,6,0
1069,0.005,0.011,-0.007,-1.442,-1.013,0.01,0,4,45,6,0
1069.5,0.01,0.01,-0.008,-1.84,-1.068,0.009,0,4,45,6,0
1070,0.014,0.006,-0.009,-2.265,-1.084,0.008,0,4,45,6,0
1070.5,0.015,0,-0.009,-2.49,-1.051,0.006,0,4,45,6,0
1071,0.013,-0.005,-0.008,-2.277,-0.956,0.005,0,4,45,6,0
1071.5,0.008,-0.008,-0.006,-1.627,-0.803,0.006,0,4,45,6,0
1072,0.003,-0.007,-0.004,-0.734,-0.608,0.007,0,4,45,6,0
1072.5,0,-0.003,-0.002,0.112,-0.393,0.007,0,4,45,6,0
1073,0,0,0,0.684,-0.174,0.006,0,4,45,6,0
1073.5,0.001,0.001,0.001,0.745,0.022,0.003,0,4,45,6,0
1074,0.002,0.001,0.001,0.271,0.184,-0.002,0,4,45,6,0
1074.5,0.002,0,0.001,-0.484,0.314,-0.008,0,4,45,6,0
1075,0.001,0,0.001,-1.128,0.423,-0.013,0,4,45,6,0
1075.5,0.001,-0.001,0.001,-1.335,0.52,-0.016,0,4,45,6,0
1076,0.001,-0.002,0.001,-1.222,0.584,-0.016,0,4,45,6,0
1076.5,0,-0.003,0.002,-0.888,0.609,-0.015,0,4,45,6,0
1077,-0.002,-0.004,0.003,-0.333,0.602,-0.012,0,4,45,6,0
1077.5,-0.004,-0.004,0.003,0.383,0.568,-0.008,0,4,45,6,0
1078,-0.006,-0.003,0.004,1.038,0.501,-0.004,0,4,45,6,0
1078.5,-0.007,0,0.004,1.491,0.408,0,0,4,45,6,0
1079,-0.006,0.003,0.004,1.699,0.296,0.003,0,4,45,6,0
1079.5,-0.004,0.004,0.003,1.651,0.176,0.005,0,4,45,6,0
1080,-0.002,0.004,0.002,1.413,0.057,0.006,0,4,45,6,0
1080.5,0,0.002,0.001,1.04,-0.052,0.006,0,4,45,6,0
1081,0,0,0,0.508,-0.155,0.005,0,4,45,6,0
1081.5,-0.002,-0.002,-0.001,-0.113,-0.248,0.004,0,4,45,6,0
1082,-0.004,-0.002,-0.003,-0.692,-0.323,0.002,0,4,45,6,0
1082.5,-0.007,0,-0.004,-1.367,-0.399,0,0,4,45,6,0
1083,-0.009,0.004,-0.005,-2.092,-0.475,-0.002,0,4,45,6,0
1083.5,-0.008,0.008,-0.006,-2.488,-0.526,-0.003,0,4,45,6,0
1084,-0.004,0.009,-0.006,-2.275,-0.532,-0.002,0,4,45,6,0
1084.5,0,0.008,-0.005,-1.561,-0.502,0.001,0,4,45,6,0
1085,0.002,0.004,-0.003,-0.399,-0.426,0.005,0,4,45,6,0
1085.5,0,0,0,0.963,-0.313,0.01,0,4,45,6,0
1086,-0.004,-0.002,0.002,2.231,-0.172,0.014,0,4,45,6,0
1086.5,-0.008,0,0.004,3.189,-0.01,0.016,0,4,45,6,0
1087,-0.009,0.004,0.006,3.5,0.149,0.015,0,4,45,6,0
1087.5,-0.007,0.007,0.006,3.083,0.293,0.01,0,4,45,6,0
1088,-0.003,0.008,0.005,2.086,0.416,0.003,0,4,45,6,0
1088.5,0,0.006,0.004,0.746,0.512,-0.005,0,4,45,6,0
1089,0.001,0.004,0.002,-0.529,0.588,-0.013,0,4,45,6,0
1089.5,0.002,0.002,0.001,-1.376,0.646,-0.018,0,4,45,6,0
1090,0.002,0.001,0.001,-1.549,0.692,-0.02,0,4,45,6,0
1090.5,0.004,0,0.002,-1.002,0.726,-0.018,0,4,45,6,0
1091,0.006,-0.003,0.004,0.078,0.74,-0.012,0,4,45,6,0
1091.5,0.007,-0.007,0.005,1.286,0.72,-0.006,0,4,45,6,0
1092,0.004,-0.011,0.007,2.318,0.665,0,0,4,45,6,0
1092.5,0,-0.012,0.007,2.829,0.567,0.004,0,4,45,6,0
1093,-0.004,-0.01,0.006,2.748,0.436,0.006,0,4,45,6,0
1093.5,-0.005,-0.005,0.004,2.126,0.28,0.006,0,4,45,6,0
1094,-0.004,-0.001,0.002,1.145,0.113,0.004,0,4,45,6,0
1094.5,0,0,0,0.077,-0.05,0.001,0,4,45,6,0
1095,0.004,-0.001,-0.002,-0.869,-0.199,-0.001,0,4,45,6,0
1095.5,0.005,-0.005,-0.004,-1.525,-0.327,-0.002,0,4,45,6,0
1096,0.003,-0.007,-0.005,-1.725,-0.421,-0.001,0,4,45,6,0
1096.5,0,-0.008,-0.005,-1.617,-0.492,0.001,0,4,45,6,0
1097,-0.003,-0.007,-0.005,-1.348,-0.544,0.003,0,4,45,6,0
1097.5,-0.005,-0.005,-0.004,-1.019,-0.575,0.005,0,4,45,6,0
1098,-0.006,-0.003,-0.004,-0.724,-0.586,0.007,0,4,45,6,0
1098.5,-0.007,0,-0.004,-0.604,-0.585,0.007,0,4,45,6,0
1099,-0.006,0.003,-0.004,-0.666,-0.57,0.007,0,4,45,6,0
1099.5,-0.005,0.005,-0.004,-0.871,-0.54,0.005,0,4,45,6,0
1100,-0.003,0.007,-0.004,-1.194,-0.499,0.003,0,4,45,6,0
1100.5,0,0.008,-0.005,-1.596,-0.454,0,0,4,45,6,0
1101,0.003,0.008,-0.005,-1.996,-0.406,-0.003,0,4,45,6,0
1101.5,0.006,0.006,-0.005,-2.357,-0.362,-0.005,0,4,45,6,0
1102,0.008,0.003,-0.005,-2.537,-0.318,-0.007,0,4,45,6,0
1102.5,0.008,0,-0.005,-2.477,-0.274,-0.007,0,4,45,6,0
1103,0.007,-0.003,-0.004,-2.209,-0.236,-0.007,0,4,45,6,0
1103.5,0.004,-0.004,-0.003,-1.59,-0.185,-0.005,0,4,45,6,0
1104,0.001,-0.002,-0.001,-0.63,-0.12,-0.001,0,4,45,6,0
1104.5,0,0.001,0,0.465,-0.044,0.003,0,4,45,6,0
1105,0.002,0.004,0.002,1.491,0.038,0.007,0,4,45,6,0
1105.5,0.005,0.005,0.004,2.257,0.121,0.009,0,4,45,6,0
1106,0.008,0.003,0.005,2.722,0.21,0.01,0,4,45,6,0
1106.5,0.01,0,0.006,2.897,0.304,0.009,0,4,45,6,0
1107,0.01,-0.004,0.006,2.778,0.399,0.007,0,4,45,6,0
1107.5,0.007,-0.007,0.006,2.37,0.485,0.003,0,4,45,6,0
1108,0.004,-0.009,0.005,1.799,0.56,-0.001,0,4,45,6,0
1108.5,0,-0.008,0.005,1.104,0.614,-0.005,0,4,45,6,0
1109,-0.003,-0.006,0.004,0.395,0.641,-0.009,0,4,45,6,0
1109.5,-0.004,-0.004,0.003,-0.227,0.637,-0.012,0,4,45,6,0
1110,-0.003,-0.001,0.002,-0.672,0.602,-0.014,0,4,45,6,0
1110.5,-0.002,0,0.001,-0.881,0.537,-0.014,0,4,45,6,0
1111,-0.001,0.001,0.001,-0.952,0.435,-0.012,0,4,45,6,0
1111.5,0,0,0,-1.06,0.289,-0.01,0,4,45,6,0
1112,0.001,-0.002,-0.001,-1.235,0.108,-0.008,0,4,45,6,0
1112.5,0,-0.004,-0.002,-1.419,-0.094,-0.005,0,4,45,6,0
1113,-0.002,-0.006,-0.004,-1.567,-0.305,-0.002,0,4,45,6,0
1113.5,-0.006,-0.006,-0.005,-1.598,-0.506,0.001,0,4,45,6,0
1114,-0.009,-0.004,-0.006,-1.564,-0.691,0.004,0,4,45,6,0
1114.5,-0.011,0,-0.006,-1.491,-0.849,0.007,0,4,45,6,0
1115,-0.011,0.005,-0.007,-1.438,-0.974,0.01,0,4,45,6,0
1115.5,-0.009,0.009,-0.007,-1.465,-1.064,0.011,0,4,45,6,0
1116,-0.005,0.013,-0.008,-1.639,-1.12,0.011,0,4,45,6,0
1116.5,0,0.015,-0.008,-1.942,-1.139,0.01,0,4,45,6,0
1117,0.006,0.014,-0.009,-2.234,-1.115,0.008,0,4,45,6,0
1117.5,0.01,0.01,-0.009,-2.352,-1.042,0.006,0,4,45,6,0
1118,0.012,0.005,-0.008,-2.221,-0.921,0.005,0,4,45,6,0
1118.5,0.011,0,-0.007,-1.954,-0.77,0.004,0,4,45,6,0
1119,0.008,-0.003,-0.005,-1.52,-0.588,0.003,0,4,45,6,0
1119.5,0.004,-0.004,-0.003,-0.812,-0.372,0.002,0,4,45,6,0
1120,0,-0.001,-0.001,0.058,-0.135,0.003,0,4,45,6,0
1120.5,0,0.003,0.002,0.956,0.112,0.003,0,4,45,6,0
1121,0.003,0.007,0.004,1.668,0.348,0.002,0,4,45,6,0
1121.5,0.007,0.007,0.006,2.108,0.565,0.001,0,4,45,6,0
1122,0.011,0.005,0.007,2.256,0.753,-0.002,0,4,45,6,0
1122.5,0.013,0,0.008,2.22,0.912,-0.005,0,4,45,6,0
1123,0.013,-0.005,0.008,2.056,1.033,-0.008,0,4,45,6,0
1123.5,0.01,-0.01,0.008,1.888,1.119,-0.01,0,4,45,6,0
1124,0.005,-0.013,0.008,1.695,1.157,-0.012,0,4,45,6,0
1124.5,0,-0.014,0.008,1.486,1.146,-0.013,0,4,45,6,0
1125,-0.005,-0.011,0.007,1.241,1.082,-0.013,0,4,45,6,0
1125.5,-0.008,-0.008,0.006,0.992,0.969,-0.012,0,4,45,6,0
1126,-0.008,-0.003,0.005,0.788,0.816,-0.01,0,4,45,6,0
1126.5,-0.008,0,0.004,0.801,0.646,-0.007,0,4,45,6,0
1127,-0.006,0.002,0.003,0.858,0.451,-0.004,0,4,45,6,0
1127.5,-0.003,0.003,0.002,0.841,0.24,0,0,4,45,6,0
1128,-0.001,0.002,0.001,0.851,0.034,0.004,0,4,45,6,0
1128.5,0,0.001,0.001,0.975,-0.148,0.007,0,4,45,6,0
1129,0,0,0,1.143,-0.299,0.011,0,4,45,6,0
1129.5,0,0,0,1.325,-0.41,0.014,0,4,45,6,0
1130,-0.001,0,0,1.423,-0.48,0.015,0,4,45,6,0
1130.5,-0.001,0,-0.001,1.338,-0.513,0.015,0,4,45,6,0
